gene1,gene2,weight
ERAP2,CDC25C,5.853957505848607
ERAP2,CDH11,3.7078774687737557
ERAP2,CDK11B,4.339433904030652
ERAP2,CDK4,5.537926531232217
ERAP2,CDX1,5.878484730256736
ERAP2,CEP55,3.361944783865486
ERAP2,CES2,4.901716638989596
ERAP2,CLPB,3.5847686413081665
ERAP2,CNOT3,4.792541678613144
ERAP2,COPS2,5.693950137758269
ERAP2,CXCL1,4.628253375774694
ERAP2,DCPS,3.2588256032069616
ERAP2,DDC,4.678251251335237
ERAP2,DERL1,5.7977884202906385
ERAP2,DHDDS,3.5555446271531457
ERAP2,DHRS4,3.9139849725441116
ERAP2,DNAJB1,3.0907475334048566
ERAP2,DNAJB12,3.6332167958532136
ERAP2,DNAJB9,5.15924478166553
ERAP2,DPF1,5.366418389169636
ERAP2,ERGIC1,3.492984716473485
ERAP2,ESR1,3.9521425895192044
ERAP2,ESR2,5.711116726563681
ERAP2,F2,5.960804608943015
ERAP2,F7,4.578330409332456
ERAP2,FCGR2A,4.688540626194935
ERAP2,FZD4,5.554958616198013
ERAP2,FZD5,5.60547912040589
ERAP2,FZD7,5.346071807651435
ERAP2,GNG5,3.2668619528340663
ERAP2,GPER,4.61207655371247
ERAP2,GPR101,3.9533221439138977
ERAP2,GPR84,4.036805253320955
ERAP2,GRB7,5.703729226419165
ERAP2,GTF2H3,4.421554440980011
ERAP2,HCFC2,5.7997783202177615
ERAP2,HCN3,4.294867708309367
ERAP2,HDAC11,3.3404760905787914
ERAP2,HIC2,5.090894828872756
ERAP2,HIF1AN,3.470313683297024
ERAP2,HMG20B,3.637426532094351
ERAP2,HOXC4,5.401492616928677
ERAP2,HPD,3.140475577181522
ERAP2,HSF1,4.552326914180934
ERAP2,IGHMBP2,5.437168053314154
ERAP2,ISX,3.7430213113065602
ERAP2,ITGB3,5.439791440772365
ERAP2,JMJD6,5.832357016750903
ERAP2,KAT5,4.211589844191984
ERAP2,KCNK2,4.235648450712396
ERAP2,KCNQ1,4.953965600048827
ERAP2,KCTD5,4.384708543767937
ERAP2,KLHL9,5.673508301033728
ERAP2,LIPH,5.178021163046706
ERAP2,LOXL1,5.826560223297829
ERAP2,LRP10,5.211161537560015
ERAP2,LYN,5.038372262535562
ERAP2,MAPKAPK3,3.4584714792749307
ERAP2,MBOAT7,4.079828005670452
ERAP2,MCM5,3.669806627812213
ERAP2,METRN,4.615730446144282
ERAP2,MLLT6,-3.474158729155605
ERAP2,MRPS16,-3.903899945241985
ERAP2,MSL3,-5.528675734422049
ERAP2,MTF2,-3.2054731455225123
ERAP2,MTX2,-4.089953486679268
ERAP2,NAB1,-5.227470248999307
ERAP2,NAGA,-3.1801365466206875
ERAP2,NEK6,-4.260793699725362
ERAP2,NET1,-4.890834378659653
ERAP2,NFKB2,-5.364022708022686
ERAP2,NOS3,-3.0568176203967
ERAP2,NOX1,-5.721516296843079
ERAP2,NR5A2,-3.6637662162820215
ERAP2,NUCKS1,-4.2173264698161645
ERAP2,NUSAP1,-5.156652278789528
ERAP2,NXF1,-5.200070763252395
ERAP2,OAZ2,-4.610713657694336
ERAP2,OGFOD1,-3.95097378394962
ERAP2,OSMR,-4.309735198489536
ERAP2,OXGR1,-4.439589038919056
ERAP2,P2RY6,-3.924459388619116
ERAP2,P4HA1,-3.487538027865685
ERAP2,P4HB,-5.661357806030486
ERAP2,PAF1,-5.969186265076774
ERAP2,PAN2,-4.703056704241019
ERAP2,PDAP1,-4.264519497032224
ERAP2,PDHA1,-3.2479647045356472
ERAP2,PDK1,-5.362571586049978
ERAP2,PDLIM4,-3.262222805026185
ERAP2,PHF2,-5.579440720022147
ERAP2,PHYH,-3.2169249298821674
ERAP2,PIK3R1,-4.249283785709751
ERAP2,PIK3R3,-3.5920721371058932
ERAP2,PJA2,-5.484824652580121
ERAP2,PLA2G12A,-4.977428901159252
ERAP2,PLD4,-4.6275173498627735
ERAP2,PMS2P3,-5.513669034752089
ERAP2,PNPO,-4.662436245831647
ERAP2,POLR2F,-4.615362466421353
ERAP2,PON3,-5.1536368622259765
ERAP2,PPP2R3A,-5.33508456166092
ERAP2,PPT2,-4.2935004103691305
ERAP2,PRKD2,-3.671873855248
ERAP2,PRPF6,-4.214919359883069
ERAP2,PSMB7,-4.917115608335672
ERAP2,RAF1,-5.3985210170868925
ERAP2,RBM34,-3.2857021547424345
ERAP2,RBM6,-5.736093251902436
ERAP2,RBMX,-3.0682275719242424
ERAP2,RFX5,-4.945191739350186
ERAP2,RHOBTB1,-4.59631461339773
ERAP2,RIPK3,-4.282514135947375
ERAP2,RRP8,-5.772922244716515
ERAP2,RUVBL2,-4.503779567625744
ERAP2,SDF2L1,-4.793127762049684
ERAP2,SEPX1,-3.473959630739093
ERAP2,SERPINH1,-5.5392734854314725
ERAP2,SLC5A6,-5.677880402148671
ERAP2,SNAPC1,-3.835606361831166
ERAP2,SOX10,-4.478599964154808
ERAP2,SPIC,-4.358083211265642
ERAP2,SPRY2,-3.616216665353605
ERAP2,SRD5A1,-4.546874520896232
ERAP2,SRM,-3.158686619256321
ERAP2,SRSF8,-3.7758262471184683
ERAP2,STRADB,-5.000936241525852
ERAP2,STX4,-4.349161856148985
ERAP2,SULT2B1,-4.587178271625218
ERAP2,SV2A,-5.915166933029278
ERAP2,TAB2,-3.8654520537178345
ERAP2,TARBP1,-3.90105142914584
ERAP2,TBP,-3.243630443212049
ERAP2,TIMM50,-3.0047956831141915
ERAP2,TKT,-5.113236116299223
ERAP2,TMED10,-5.85247212934457
ERAP2,TMEM2,-4.06728573111722
ERAP2,TNFRSF12A,-5.456761362430976
ERAP2,TOLLIP,-3.6191404036444004
ERAP2,TRPS1,-3.609445692969593
ERAP2,TSSC4,-3.344266304066361
ERAP2,TUBD1,-4.56719695277583
ERAP2,TXNL4B,-5.720165621696793
ERAP2,UBAP2L,-5.186361236027288
ERAP2,UBE2J1,-3.056893282837671
ERAP2,UNG,-3.2015678106704546
ERAP2,USF1,-5.379393410304154
ERAP2,USP32,-5.571569947000896
ERAP2,WARS2,-4.091338497568575
ERAP2,WHSC1,-4.943770783358063
ERAP2,YAF2,-4.312803532673177
ERAP2,YEATS4,-4.370335706208751
ERAP2,YME1L1,-5.136687266630772
ERAP2,ZAK,-4.540804995761238
ERAP2,ZEB1,-4.721489639686425
ERAP2,ZFP36L2,-3.675755402383685
ERAP2,ZMYND11,-5.807026663640642
ERAP2,ZNF524,-3.2605669031122004
ERAP2,ZNF607,-3.2495065491886495
ERAP2,ZNF619,-5.9539330865918645
ERAP2,ZNF692,-3.981029963174214
ERAP2,ZNF707,-5.847338841686217
ERAP2,ZNF805,-5.827826276199499
ERAP2,ZNHIT3,-5.383099922922886
ERBB3,GPR84,-3.571997546008002
ERBB3,HCN3,-5.776193280352018
ERBB3,NR1D2,-5.57549917478001
ERBB3,TP53RK,-4.211084079055528
ERBB3,TUBB2A,-5.073850733893231
ERCC5,ZMIZ2,-4.479174651894471
ERN2,CBS,-4.15008152193979
ERO1A,CDK9,-5.9617837346353415
ERO1A,CEP55,-4.080928975071782
ERO1A,PCBD1,-3.1900340048188953
ERO1B,ZMIZ2,-4.027267110270247
ETV1,AOC3,-3.5046905819638012
ETV1,AP2A2,-5.790877093441305
ETV1,BNIP3L,-5.123721062512747
ETV1,CYP1B1,-5.067386755568642
ETV1,ERGIC1,-5.276052370399684
ETV1,GPR84,-5.698235831122744
ETV1,HIC2,-3.8651046549275816
ETV1,IGFBP6,-5.611951865188198
ETV1,ITPR1,-4.821067692295212
ETV1,MAP2K6,-3.664240764686726
ETV1,PCGF5,-4.236726122669795
ETV1,PPT2,-4.97240240748661
ETV1,RIPK3,-5.558438622614312
ETV1,SPRY2,-3.802284803270208
ETV1,TP53RK,-5.812263679173635
ETV1,ZNF607,-4.007233819302893
ETV6,NCOR2,-4.914906543445983
EVX1,CBS,-5.870137851633731
EVX1,MAD2L1BP,-3.4435207767672638
EXPH5,ACO2,-3.4303151264190346
EXTL3,COG4,-4.210818796240354
EXTL3,ZMIZ2,-4.6561169172690935
EYA1,INSIG1,-5.941181422506502
F11,NCOR2,-3.9800767411920237
F7,ZMIZ2,-5.354213112111545
FAM107A,NCOR2,-5.348762772996508
FAM118A,TP53RK,-3.8354443806720027
FAM163A,ZMIZ2,-3.262700431633622
FAM171A1,TGFA,-5.087924747348723
FAM182A,MAD2L1BP,-4.3012379259244184
FAM182A,ZMIZ2,-4.157431130978379
FAM184A,ZMIZ2,-3.161856900317022
FAM204A,SMAD7,-4.749495777966894
FAM20B,CPD,-3.2683813371793087
FAM20B,TP53RK,-4.567932115355381
FAM214B,C2CD2,-3.8307003776700776
FAM30A,CACNA1D,-5.3676307539689025
FAM30A,CBX7,-3.9759939296104143
FAM30A,CRYAA,-4.389415181199058
FAM30A,CYC1,-4.043658435482523
FAM30A,DLX3,-4.179565219077036
FAM30A,DTX1,-3.085186474928038
FAM30A,EFNB2,-3.942805921757663
FAM30A,ELF1,-5.483596180082122
FAM30A,GPR179,-5.3652402972413995
FAM30A,GPR83,-3.395000239923855
FAM30A,HEXIM1,-4.631114145819652
FAM30A,IRF1,-5.381681168602808
FAM30A,KISS1R,-4.766064716143573
FAM30A,KLF2,-4.206639296862603
FAM30A,LGR4,-4.685501560266088
FAM30A,NEK9,-3.016531714072492
FAM30A,NPY1R,-5.986799300850938
FAM30A,OTX1,-3.4280004591473574
FAM30A,SCN9A,-5.5010480546551275
FAM30A,SLC25A32,-5.6713089953676725
FAM30A,SP100,-4.65919441366
FAM30A,ZNF436,-5.272567373637115
FAM30A,ZNF583,-3.920780285360758
FAM66D,ZMIZ2,-3.8384422138356435
FAN1,NCOR2,-4.276444246624129
FAS,CXCL1,-3.870556235806492
FAS,DGKZ,-4.771184573903348
FAS,NAGK,-3.040488938276434
FAS,PLD4,-4.041267287989781
FAS,RGS18,-5.245301006711509
FAS,SMS,-3.339356321876886
FAS,UBE3A,-5.4777675911999175
FAS,ZNF619,-3.0431841463527625
FASTKD5,ELF1,-3.2321311952620224
FAT2,NCOR2,-4.672620002610719
FBRS,ZMIZ2,-5.979326010793438
FBXL4,ZMIZ2,-4.285532072837796
FBXO11,ACTR2,-5.0434681638100995
FBXO11,ALX1,-4.402918057332222
FBXO11,BBC3,-5.0637509956337885
FBXO11,CTGF,-4.707991063847603
FBXO11,CXCL1,-5.650539677942673
FBXO11,DDX39B,-5.061662147295641
FBXO11,DNAJB2,-3.717851836037509
FBXO11,DPH2,-3.901291479698163
FBXO11,FDX1L,-4.696007672360418
FBXO11,FZD1,-3.5534587538847955
FBXO11,GNAQ,-5.64818731564358
FBXO11,GPR115,-5.548285185549355
FBXO11,GPR141,-5.245593421835625
FBXO11,GPR4,-5.828518074652885
FBXO11,HIC2,-4.981835200408032
FBXO11,HMGCS2,-4.488460587836565
FBXO11,HOMEZ,-4.930383561475541
FBXO11,HSPA1B,-4.8805650258607125
FBXO11,IKBKG,-3.7796449733371227
FBXO11,IRF1,-4.401397643742314
FBXO11,KIF9,-4.964585034128476
FBXO11,MCCC2,-5.937748280297868
FBXO11,MRGPRX1,-5.458355814062495
FBXO11,NDUFA9,-3.288959803930738
FBXO11,NPRL2,-4.028194958613334
FBXO11,OXA1L,-5.382964383771435
FBXO11,PEPD,-4.456193698741256
FBXO11,PLA2G4A,-4.536359180476015
FBXO11,PRKAG2,-5.189054340971644
FBXO11,PRKCB,-4.45324879388802
FBXO11,QARS,-5.535378756318796
FBXO11,RAB11A,-3.4867807407992553
FBXO11,RARRES1,-5.743247900183486
FBXO11,RRAGC,-5.362497497258579
FBXO11,RUVBL2,-4.142632482875994
FBXO11,SAP18,-4.007319567228606
FBXO11,STAT5A,-5.167237884079302
FBXO11,TBL3,-4.748862453537433
FBXO11,TNF,-4.2603447447339
FBXO11,TNIK,-3.5782823550994807
FBXO11,TNIP1,-5.5521329848521095
FBXO11,TP53RK,-4.564923538308318
FBXO11,UBAP2L,-4.861298862859856
FBXO11,UBB,-5.319430734089325
FBXO11,WARS2,-3.6649770465226967
FBXO11,ZFP36L2,-4.3971034971506
FBXO11,ZMIZ2,-5.724245413468227
FBXO11,ZNF490,-4.448767302878144
FBXO11,ZNF671,-5.446748174753427
FBXO11,ZNF791,-3.3101709936460337
FBXO22,ZMIZ2,-3.630823077916401
FBXO4,ZMIZ2,-3.2953083402292664
FBXO7,DDC,-5.045807084930427
FBXO7,IRF2,-3.2650959399764705
FCAR,ZMIZ2,-5.7255099460816155
FCN1,TP53RK,-4.887432758793744
FCN1,ZMIZ2,-3.4928766405055316
FER,ZMIZ2,-5.418843165816325
FGF21,PSMD1,-4.469940918537423
FGFR2,SMARCD2,-3.3064004005272656
FGFR3,SRM,-4.033651053687921
FIS1,TMEM2,-3.422786768699747
FKBP14,BDKRB2,-3.5140142610941005
FKBP14,CHD1,-3.9858235813706018
FKBP14,CYP1B1,-4.3537254469162
FKBP14,DCTN6,-5.213275395221588
FKBP14,DGKZ,-5.28670835069766
FKBP14,MED15,-5.779090600061423
FKBP14,MPHOSPH9,-4.062276012133619
FKBP14,NDUFS1,-3.8324233565790156
FKBP14,NXF1,-4.792832294353069
FKBP14,PSMD2,-5.523810398759823
FKBP14,RIPK1,-3.243069900452384
FKBP14,STAT5A,-4.729111297827329
FKBP14,TAAR8,-4.471091017563857
FKBP14,TBP,-5.803568248492969
FKBP14,TFAP4,-3.002404491782859
FKBP14,TP53RK,-4.081297723045919
FKBP14,TWIST2,-4.8775162241033
FKBP14,WFDC2,-4.62321197912007
FKBP14,ZFX,-4.1066650287642315
FKBP14,ZMIZ2,-4.497154995035438
FKBP14,ZNF138,-3.004141005413192
FLT3LG,ZMIZ2,-5.975132463923668
FLVCR2,ZNF138,-5.216858204586371
FMO2,AFP,-3.7728949661082076
FMO2,ALB,-5.167260353672397
FMO2,AMPD2,-5.72132422919614
FMO2,APP,-5.707398859724755
FMO2,ARRB1,-3.685142560780172
FMO2,BIRC6,-4.661736546771209
FMO2,CBX6,-4.2408099971696185
FMO2,CCL20,-4.480271042864434
FMO2,CD2BP2,-3.487762548240742
FMO2,CDK11B,-5.029669712900217
FMO2,CNOT7,-5.443533033134685
FMO2,DDC,-3.2201011192368347
FMO2,DNAJB9,-5.560197123934106
FMO2,EFNB2,-3.8324337274035796
FMO2,FOXA2,-3.4183255011160636
FMO2,FZD4,-4.009055459699513
FMO2,FZD7,-4.706687805537161
FMO2,GPR101,-5.495377087639518
FMO2,GPR84,-3.870207686575342
FMO2,GRB7,-3.1729210014593714
FMO2,HADHA,-4.1220067768363915
FMO2,HIC2,-3.2372267015341873
FMO2,HIF1AN,-5.424045473626135
FMO2,IGFBP6,-3.537398848490584
FMO2,IL15RA,-5.347280599990258
FMO2,ISX,-3.4752849155645906
FMO2,KCNQ1,-3.4815864620468093
FMO2,KLF3,-4.892811568287501
FMO2,KSR2,-5.607170972392298
FMO2,LIPH,-3.4933323439095347
FMO2,MKI67IP,-4.768351857806514
FMO2,MKX,-3.456072924037631
FMO2,MORF4L2,-3.4518004539051668
FMO2,NAB1,-5.421332016462003
FMO2,NDUFV2,-4.262736752016995
FMO2,NOX1,-4.467558647545676
FMO2,NT5E,-4.339226277730894
FMO2,ODC1,-3.116675422861133
FMO2,PGAM1,-4.99861279972513
FMO2,PHF23,-3.190358624144256
FMO2,PIAS4,-3.5982867042371085
FMO2,PLD1,-5.688476256495199
FMO2,PLK4,-5.473317794828514
FMO2,POLE3,-5.578015239826953
FMO2,RAF1,-4.251299701619005
FMO2,RAN,-3.80345592087839
FMO2,RPS15A,-4.470195285036076
FMO2,RUVBL2,-3.296300464667603
FMO2,SLC16A5,-5.592277702921068
FMO2,SOX10,-4.4587551889277
FMO2,SRD5A1,-5.874117716866067
FMO2,STK36,-3.599180074693379
FMO2,STRADB,-3.1831055812610067
FMO2,SUOX,-5.955357849754258
FMO2,TAB3,-3.7612056703238395
FMO2,TACC3,-3.6269781837205617
FMO2,TARDBP,-5.0545349918174995
FMO2,TMEM11,-5.053155862351767
FMO2,TUBD1,-3.707926906204258
FMO2,VCAN,-4.774327271765818
FMO2,ZIC2,-4.451033834995398
FMO2,ZNF486,-5.543116631119893
FMO2,ZNF524,-3.0595375272403356
FMO2,ZNF548,-3.5215088343086376
FMO2,ZNF607,-5.183268285787417
FMO2,ZNF707,-5.559658002264599
FMO2,ZNF92,-4.2969792752315366
FMO4,PSMD1,-5.025117996170232
FOLR2,MAD2L1BP,-4.43222934164708
FOXC1,ECSIT,-5.408201080777765
FOXC1,GATAD1,-3.907956324085987
FOXH1,PSMD1,-4.582978546928341
FOXJ1,CBS,-3.524312602981178
FOXJ1,GPR84,-5.343925950964024
FOXJ3,CHCHD7,-3.2913880854326036
FOXJ3,UBAP2L,-5.176680333446081
FOXL2,ZMIZ2,-4.501044487415884
FOXO3,ATP5H,-5.380336799776587
FOXO3,MEOX2,-5.700549375913306
FOXO3,OVCA2,-5.270383492615748
FOXO4,ATP6V1F,-4.048113557744686
FOXO4,CBR3,-3.2252228310639
FOXO4,ELAC2,-3.714642019902952
FOXO4,FBP1,-3.0000356439855995
FOXO4,FZD7,-4.480201677399923
FOXO4,PHTF2,-5.740810711818742
FOXO4,VAMP3,-5.422305610070193
FOXO4,WARS2,-4.515891730087257
FOXO4,ZBTB24,-5.470600309407166
FOXP3,PSMD1,-4.920723139837644
FPGS,TIMELESS,-3.8182426312268296
FPGS,WDR6,-4.557444150419158
FRK,ZMIZ2,-5.372663630743954
FRMD4A,ZMIZ2,-3.0037878767845507
FRMD8,GPR84,-4.2610019244128905
FSCN2,ZMIZ2,-5.336149289158499
FTCD,NCOR2,-4.056672097018401
FUCA1,APOA5,-3.173727551841517
FUCA1,B2M,-4.700431686471745
FUCA1,CAPNS2,-4.746094550216252
FUCA1,CYP1A1,-5.965319665554073
FUCA1,EHF,-4.634669392883209
FUCA1,HMGN5,-5.715598450624595
FUCA1,IGBP1,-4.008217799457527
FUCA1,IGF2,-4.144767117897297
FUCA1,JMJD7-PLA2G4B,-3.3194390325726255
FUCA1,NRP1,-4.806106692753811
FUCA1,PKN1,-3.890102798898969
FUCA1,PRKAA1,-4.776474018506532
FUCA1,PROKR2,-5.604012147171051
FUCA1,SDF2L1,-3.2617884179979466
FUCA1,TXNRD2,-3.7145253400033544
FUCA1,UQCRB,-4.403944304320357
FUCA1,ZNF232,-4.922180476245708
FUT2,ZMIZ2,-5.076337030928296
FYN,PMS2P3,-3.0045904382307445
FYN,RPL39L,-3.7875322379443643
FZD7,GPR110,-5.477934142459095
FZD7,IP6K1,-5.715984540196391
FZD7,PTGR1,-3.415399924064308
FZD7,TCF7,-5.962681587021708
FZD7,TRIM32,-3.5114344898428937
FZD7,WARS,-5.455944545342659
G6PC2,SMARCD2,-3.592505752578467
GABBR2,NCOR2,-3.090601827434186
GABPA,ZMIZ2,-5.558375391001631
GABPB1,CTSK,-5.820357069561787
GABPB1,HDAC7,-5.951142717557406
GABPB1,LMO4,-5.8971868837223
GABPB1,LPHN1,-3.9225308333553106
GABPB1,OTX1,-5.8701214039501615
GABPB1,TNFSF4,-4.314889380340046
GABRA2,CBS,-4.066244211877516
GABRA6,ZMIZ2,-5.589112724011139
GADD45A,GPR114,-5.294949999320322
GADD45A,PDHA1,-4.872202837249614
