gene1,gene2,weight
CHMP5,BLCAP,-3.282995885103541
CHMP5,BRPF1,-4.169714729637243
CHMP5,CAMTA2,-3.01143083525959
CHMP5,CCDC90A,-4.476125373702358
CHMP5,CDK12,-4.292113182615623
CHMP5,CETP,-5.408679480518256
CHMP5,CHMP5,-5.288669767235076
CHMP5,CNOT6,-4.5878238486963685
CHMP5,COBLL1,-5.5748129249519724
CHMP5,CREM,-3.349246903807617
CHMP5,DBN1,-4.672299566353982
CHMP5,DCX,-3.4029275085454582
CHMP5,DDB2,-5.534851988978209
CHMP5,DGAT1,-4.246383791559621
CHMP5,DOK4,-4.627385102455188
CHMP5,DPF1,-5.84976222441624
CHMP5,DSG3,-5.1329918397934655
CHMP5,EDN2,-3.3935676023764314
CHMP5,EIF5A2,-5.9535876592837775
CHMP5,ELAVL3,-3.605360586927127
CHMP5,ETNPPL,-3.483559219246059
CHMP5,EXOSC9,-3.5747125121014234
CHMP5,FAM50B,-3.0397654889923933
CHMP5,FCMR,-4.478357472500433
CHMP5,FTSJ3,-3.1593346334074357
CHMP5,GCFC2,-3.2581366403383933
CHMP5,GFRA4,-3.3300228624498263
CHMP5,GLYR1,-5.075805913932358
CHMP5,GNL3L,-4.996177770730496
CHMP5,GPD1,-3.7113945177383187
CHMP5,HBP1,-4.9494292238465745
CHMP5,HDHD5,-3.8289453288320345
CHMP5,IFI6,-5.893542947242371
CHMP5,IL17RC,-4.29376322803446
CHMP5,IL18RAP,-4.399096506600349
CHMP5,IP6K2,-4.923380048109433
CHMP5,IPO8,-3.798934105676664
CHMP5,IRS1,-3.776550385223907
CHMP5,KDM3A,-5.564514320304672
CHMP5,KIAA1549L,-5.361470837727799
CHMP5,KIDINS220,-3.2736216827880864
CHMP5,KLHL2,-5.816327759693601
CHMP5,LAIR1,-3.94381870937899
CHMP5,LHB,-4.734631104255037
CHMP5,LILRB3,-4.291743939934305
CHMP5,MAFB,-3.1394892439828754
CHMP5,MCRS1,-3.0216550598884924
CHMP5,MDH2,-3.536439019711193
CHMP5,MELK,-5.0504939175089145
CHMP5,MOB4,-3.109883546758132
CHMP5,MS4A2,-5.604722056979171
CHMP5,MYBPC3,-3.6525277318138265
CHMP5,NEDD4L,-5.474253143480854
CHMP5,NFKB1,-4.360249699505324
CHMP5,NPFFR1,-4.431994222072799
CHMP5,PF4,-4.1278691563608545
CHMP5,PILRA,-4.056191181374012
CHMP5,PIP4K2B,-4.725637514052084
CHMP5,PRM1,-5.2029153071269505
CHMP5,RALGPS2,-3.332816177295822
CHMP5,RBM4,-4.628185551813995
CHMP5,RBP4,-3.0075497814610896
CHMP5,ROR2,-3.651206428707808
CHMP5,S100A7,-3.8028968734723425
CHMP5,SCEL,-4.912637170407714
CHMP5,SIGIRR,-4.986054785114719
CHMP5,SNX6,-3.4976015462572905
CHMP5,SPIN1,-3.662109344366387
CHMP5,SSTR2,-5.14316275752369
CHMP5,SUMO1,-3.675612801093032
CHMP5,TAS2R1,-4.004679340849066
CHMP5,TIPIN,-4.766120322412829
CHMP5,TOP2B,-3.918964350255926
CHMP5,TTYH1,-4.788177488770284
CHMP5,XDH,-4.49721762736356
CHMP5,ZNF430,-5.758869648327265
CHMP5,ZSCAN32,-4.694698561918502
CHMP7,AK5,-3.1320310090192303
CHMP7,IL18R1,-5.399424983900385
CHMP7,PDLIM5,-3.2061373894764666
CHMP7,PPFIA3,-5.833389538614778
CHMP7,RNF13,-4.164071896485949
CHMP7,SGCA,-5.983191731433639
CHMP7,TAF10,-4.56515308812751
CHMP7,TCP10L,-5.37062369825541
CHN2,ATP4B,-5.08748099669435
CHN2,CD84,-5.164007140642946
CHN2,CDK12,-5.350618955927263
CHN2,CLMN,-3.2853875348272976
CHN2,CTDNEP1,-3.710824779307422
CHN2,CXCL10,-4.754934251531665
CHN2,DACT1,-4.552135904050777
CHN2,DPF1,-5.461560998776769
CHN2,FABP7,-5.111219475069564
CHN2,FDXR,-5.828354289722348
CHN2,FPGS,-5.092311791218547
CHN2,NDUFA4,-4.248589640598285
CHN2,NPBWR1,-5.6208138754552195
CHN2,PEX26,-5.453783118909023
CHN2,PPT1,-5.642019496802196
CHN2,RCAN1,-4.715027541609662
CHN2,RGR,-3.24396310352213
CHN2,RNF13,-5.0481901805713445
CHN2,SLC25A13,-5.755502331762661
CHN2,TBCE,-3.8578892045150113
CHN2,TMEM87A,-4.445084797807735
CHN2,TRAM1,-5.8594788493622225
CHN2,VGLL4,-3.7151186645908654
CHN2,VPREB1,-3.734854067609643
CHN2,WNT4,-5.025824531348254
CHP2,ALDH3B2,-5.786019202822613
CHP2,CD47,-4.511108182375404
CHP2,CDC25B,-5.3083208804402
CHP2,CTSL,-4.63906412818192
CHP2,DNAJC1,-3.3353780878607964
CHP2,DNAJC12,-3.548876432434604
CHP2,EIF4G3,-4.763859180764765
CHP2,FAM117A,-5.117855124127329
CHP2,GNA14,-3.3735803139790295
CHP2,HMGN5,-5.700586181945523
CHP2,IGSF8,-4.578657185102679
CHP2,LPP,-3.626926006591928
CHP2,NGB,-5.588908080706304
CHP2,OSMR,-3.2167909958195393
CHP2,PDGFRA,-5.0425574580347705
CHP2,PDLIM5,-4.683046686567213
CHP2,PSMD1,-3.4012735210704634
CHP2,PTGES3,-5.369375771317732
CHP2,PTPRB,-4.522253931758557
CHP2,PTTG1IP,-4.19340837909427
CHP2,RNF216,-5.3322387357127194
CHP2,STRAP,-3.508641967757014
CHP2,TAF8,-3.262041536478306
CHP2,TEFM,-3.6224391760816532
CHP2,TES,-3.689847209168565
CHP2,TOR1A,-3.3526602505453202
CHRNA6,PDLIM5,-5.119220695061566
CHRNB2,IL18R1,-3.031693965751414
CIAO3,IL18R1,-4.841775738479555
CIAPIN1,APLP2,-5.85844525011145
CIAPIN1,DIXDC1,-4.59480487487807
CIAPIN1,DNA2,-4.029046711138267
CIAPIN1,ERCC4,-4.485951931025999
CIAPIN1,GLA,-3.708631954403001
CIAPIN1,HOXC4,-4.031993873557141
CIAPIN1,KRT33A,-4.669283930813014
CIAPIN1,MTHFD1,-5.435557939383671
CIAPIN1,NARS,-4.838370041523324
CIAPIN1,PNLIP,-3.603199794816962
CIAPIN1,PPFIA3,-5.4031343192825965
CIAPIN1,RCC1L,-4.72786519349634
CIAPIN1,RFX4,-3.2316528305531804
CIAPIN1,RSAD1,-5.697149164956808
CIAPIN1,RYBP,-3.267848590516273
CIAPIN1,SRPX,-4.548454868687979
CIAPIN1,SSBP3,-3.598684267213115
CIAPIN1,TLCD3A,-5.648365910398434
CIAPIN1,TLE6,-4.8707709985674885
CIAPIN1,TOX2,-4.724732295646579
CIAPIN1,TSHZ3,-4.972425036087363
CIAPIN1,WLS,-3.60654638401338
CIAPIN1,YBX3,-4.473825518846516
CIB1,ACKR4,-3.0392203604322927
CIB1,ALAS1,-3.7957585138667147
CIB1,AOC1,-4.3607492315201055
CIB1,BCL2L11,-5.960753484754232
CIB1,CALM2,-5.994011511371161
CIB1,CCP110,-3.29384901714783
CIB1,CIB1,-3.3636450686720125
CIB1,CIT,-3.774663824010124
CIB1,HNRNPAB,-5.733973884262974
CIB1,INCENP,-3.393665324607106
CIB1,RBM14,-5.622989230302428
CIB1,RRAS,-5.1642145367884655
CIB1,STMN1,-3.296279963401446
CIB1,TCHH,-4.9500155095124025
CIB1,TRIM16,-5.1237805003450845
CIB1,VPS51,-5.608115829293949
CIB1,ZIM2,-5.47815256522792
CIITA,NRBP2,-3.02179538723215
CISD1,NPBWR2,-5.541337571159376
CISD1,NR1H3,-4.680443448760182
CISD1,PLA2G2D,-5.736258021290978
CISD1,PSORS1C1,-3.7642428550374847
CISH,CISH,-4.505968030169961
CKAP5,DFFB,-5.524308304420212
CKAP5,DIXDC1,-3.1079594927669776
CKAP5,GLS2,-4.7745663360873625
CKAP5,LILRA4,-3.8110267072945883
CKAP5,LRFN3,-4.460793166753106
CKAP5,PANK4,-3.887827786157877
CKAP5,PHF20,-4.263459572472767
CKAP5,PHF7,-3.4662878024882495
CKAP5,RASSF7,-5.0605939917233345
CKAP5,RPS27,-5.781461104918943
CKAP5,STK32B,-3.4584653075263376
CLASRP,IL18R1,-4.683627789335108
CLDN7,PPFIA3,-4.048274739765151
CLDN8,AK5,-4.660523880676731
CLEC2D,ADH1C,-3.8766140341947315
CLEC2D,AKAP11,-4.846393518834551
CLEC2D,AMACR,-3.414441575917465
CLEC2D,APOC3,-3.6953371045241603
CLEC2D,ARPC3,-4.871990823631319
CLEC2D,CCNA1,-4.448404319232265
CLEC2D,CDK1,-5.068847618770191
CLEC2D,CDK17,-3.168274984922179
CLEC2D,CDON,-4.080475464298146
CLEC2D,CHRM2,-5.934881272396429
CLEC2D,CLPP,-3.913251065640516
CLEC2D,CREB3L1,-3.447520466816267
CLEC2D,CTDSP2,-4.566445566340208
CLEC2D,DMD,-3.3255659815639875
CLEC2D,EHHADH,-4.7922420703803885
CLEC2D,EIF2D,-5.066475958212399
CLEC2D,ERI2,-5.913191123191327
CLEC2D,F2R,-5.976574729527876
CLEC2D,FOXL2,-5.8883754815100104
CLEC2D,GLI2,-5.47634959463404
CLEC2D,GNAO1,-5.149541923057527
CLEC2D,GYG2,-5.622888958038797
CLEC2D,HBS1L,-3.043212339037295
CLEC2D,HSF2,-3.7738883916466093
CLEC2D,IGFBP4,-4.79229166825904
CLEC2D,IGSF6,-3.554537403033871
CLEC2D,JUN,-4.061468685947745
CLEC2D,KLF8,-4.227069155414405
CLEC2D,KLRK1,-4.647643153475654
CLEC2D,LHX3,-4.131645944715296
CLEC2D,MATN2,-3.6185491042367497
CLEC2D,MICB,-3.9593594501782245
CLEC2D,MYO6,-4.31245668085744
CLEC2D,NGB,-3.4162943179231653
CLEC2D,NSMAF,-3.110522062057048
CLEC2D,PALS2,-5.730106834448303
CLEC2D,PCDHA10,-5.747203859301923
CLEC2D,PDLIM5,-5.598347253581491
CLEC2D,PIGC,-5.934896007363589
CLEC2D,PPFIA3,-3.5501361297736262
CLEC2D,PPP4R3A,-3.5046152990782904
CLEC2D,PRC1,-4.609343440980576
CLEC2D,PTGER4,-3.7467179493093647
CLEC2D,PTP4A2,-5.050790839303575
CLEC2D,PTPN11,-5.64101983751528
CLEC2D,RPS23,-5.170240125472303
CLEC2D,S1PR3,-5.931611802774502
CLEC2D,SF3B2,-4.529695348643329
CLEC2D,SLC22A23,-4.165125272271762
CLEC2D,SLC30A4,-5.794745640424241
CLEC2D,SLC35A1,-3.129570996539093
CLEC2D,SORL1,-3.706429893990275
CLEC2D,SP1,-3.428312194187993
CLEC2D,SPCS1,-5.022482703635557
CLEC2D,SSTR4,-3.7631634575028166
CLEC2D,UBL4A,-3.216444283486754
CLEC2D,ULK1,-5.779804222098686
CLEC2D,VCAN,-5.064616215081938
CLEC2D,ZNF217,-5.780912438039413
CLEC2D,ZNF585A,-3.3449256572352146
CLEC4E,IL18R1,-3.5142167320264885
CLIC5,ADNP,-4.621970110884215
CLIC5,BAX,-3.0832250408684687
CLIC5,BCL2L11,-5.878423329726539
CLIC5,CCT8,-3.044390905351084
CLIC5,CENPF,-3.704445394371582
CLIC5,CLIC5,-5.448205358319031
CLIC5,COIL,-3.5033483843318844
CLIC5,CRTC1,-5.7490099019901075
CLIC5,DCX,-3.4431216305035353
CLIC5,DHCR7,-4.305335518828288
CLIC5,EDEM2,-4.091700443557489
CLIC5,EPB41L3,-3.4816071335604852
CLIC5,FDX1,-3.0572290622192204
CLIC5,GAS6,-3.5853959321538458
CLIC5,GEMIN6,-4.938491070799339
CLIC5,HP1BP3,-4.599438999104708
CLIC5,IGHMBP2,-5.972224874186571
CLIC5,KIDINS220,-5.9972550070605655
CLIC5,LRRK1,-4.0130295538532765
CLIC5,MANSC1,-4.297038093477965
CLIC5,MAPK6,-4.30318268043561
CLIC5,NPPC,-4.440636942538855
CLIC5,PDXP,-4.126352593796981
CLIC5,PKD1P1,-5.86282968479135
CLIC5,PRODH,-5.812631097129861
CLIC5,PTDSS1,-3.2519667768772904
CLIC5,PXN,-3.3022931987803266
CLIC5,RBM8A,-4.438421188432726
CLIC5,RRAS,-3.728932087791698
CLIC5,RTN4,-5.599456049880604
CLIC5,SPARC,-3.09256046331498
CLIC5,SRRM2,-4.641086092430648
CLIC5,SS18L2,-5.41188632724789
CLIC5,TEAD2,-5.22708549128117
CLIC5,TLR5,-3.455349309751564
CLIC5,UBE2O,-3.5520406653899936
CLIC5,WBP2,-5.524740530206101
CLIC5,ZNF672,-5.1710479847837405
CLIP1,PPFIA3,-5.29857068682096
CLN6,PPFIA3,-4.001676151506317
CLSPN,CDK11A,-5.189836845322622
CLSPN,CLSPN,-4.83230668191122
CLSPN,TNNC2,-4.6978343121493165
CLTC,ATP6V1C1,-5.5772295897814965
CLTC,CLTC,-3.9117671858379017
CLTC,CPEB1,-4.483508281203228
CLTC,DDIT4,-4.655411840910881
CLTC,DNAJC12,-4.39078024915908
CLTC,DYRK1B,-5.558499462711415
CLTC,FABP5,-5.021357168625146
CLTC,NDUFB6,-3.4659067933145455
CLTC,PAX6,-4.4200343471958785
CLTC,PLPPR2,-4.443271882207819
CLTC,PLTP,-5.607787192039837
CLTC,ROGDI,-4.070820580781623
CLTC,SPTAN1,-3.0140017524103793
CLTC,TAS2R10,-5.461910527599464
CLTC,TCHH,-3.6282598880783583
CLTC,TRIM48,-4.690579510941627
CLTC,UBE2O,-4.518603741546044
CLTCL1,CCBL1,-4.511886202732071
CLTCL1,GPX1,-3.044716039360665
CLTCL1,NEDD4L,-3.3756321887004
CLTCL1,SS18L2,-3.1817218262831886
CLTCL1,TIMM8A,-3.4394852911258047
CLTCL1,TMEM87A,-4.9590071465478776
CLTCL1,TRABD,-3.521066825060667
CMC2,PLPPR2,-4.822568660438957
CMC2,YBX3,-3.1048020722606133
CNGA1,ABCC3,-4.196745100890325
CNGA1,ACKR4,-3.12127916267508
CNGA1,AIRE,-5.32301445675768
CNGA1,BLM,-4.108076118386753
CNGA1,CADM1,-4.018351976296967
CNGA1,CBR3,-4.868460226373555
CNGA1,CEBPE,-3.3537799796642025
CNGA1,CNGA1,-3.1195828124415352
CNGA1,CSDA,-5.645267742192879
CNGA1,DSG3,-5.07004547191441
CNGA1,ESR1,-5.4922821487674485
CNGA1,MAFB,-4.929093175728312
CNGA1,NCF4,-3.9548733671683385
CNGA1,NDUFB2-AS1,-4.652140708593974
CNGA1,NEU3,-3.6919776056923808
CNGA1,PTPRB,-5.55602855448646
CNGA1,PURG,-4.312513608968074
CNGA1,RAI2,-5.876768783695894
CNGA1,RLN2,-5.502726269356896
CNGA1,SLC17A7,-4.189869093252597
CNGA1,STMN1,-5.425411384499227
CNGA1,SULT1C2,-4.475342791136625
CNGA1,TTC28,-4.597273097340115
CNGA1,VPS13C,-5.075307028569887
CNGA1,ZNF706,-3.831789047199018
CNNM3,PSMD1,-3.150901405383781
CNOT6,AR,-5.492662850446463
CNOT6,ARFIP2,-4.603275232003659
CNOT6,ATP10D,-5.007070661294055
CNOT6,BCL7C,-3.788033479704877
CNOT6,CEP76,-4.977616177882714
CNOT6,EIF4G3,-3.164474972560855
CNOT6,ERI2,-4.0833867977448755
CNOT6,GATA6,-5.15887038618473
CNOT6,GLO1,-3.1042440218962994
CNOT6,GLTP,-5.097698193914217
CNOT6,GNG10,-4.981491702084483
CNOT6,GPR50,-5.442822264170563
CNOT6,HMGN1,-4.337973757776814
CNOT6,HOXC5,-5.101661690400296
CNOT6,METTL14,-3.6089708827726956
CNOT6,MEX3D,-5.406210362734971
CNOT6,NARF,-4.118313816479054
CNOT6,NRBP2,-3.5943668197328167
CNOT6,NT5C,-5.90697321382917
CNOT6,PANK4,-5.080904025053684
CNOT6,PAQR5,-3.9768152543165614
CNOT6,PDLIM5,-5.8250712213676605
CNOT6,PPFIA3,-5.3697865875076864
CNOT6,SETMAR,-5.011886922189439
CNOT6,SGCA,-3.3934097993698242
CNOT6,SRP72,-3.1532233517230885
CNOT6,STEEP1,-5.958016737069717
CNOT6,UBA2,-4.591141117614397
CNPY4,ATP10D,-3.084283831099621
CNPY4,BAZ1B,-3.4320433231874885
CNPY4,CMTM6,-3.955791992101026
CNPY4,CNOT6,-3.485271302468576
CNPY4,COG4,-5.671629725663541
CNPY4,DNTTIP2,-5.269672841795241
CNPY4,DRP2,-3.5047309239165005
CNPY4,ERCC6L,-5.805381533812515
CNPY4,FGF23,-5.568022676296929
CNPY4,GML,-5.134348872962417
CNPY4,GOSR1,-3.8403675203574017
CNPY4,GPR112,-3.7383852307566965
CNPY4,IL18R1,-4.92090930131133
CNPY4,KIAA1009,-3.7550546626118715
CNPY4,LRRC37A4P,-4.795461492318392
CNPY4,LTBP2,-4.348861606303144
CNPY4,NECTIN2,-4.529224957953407
CNPY4,NOS2,-5.690975624864477
CNPY4,NYNRIN,-3.777176565583421
CNPY4,PCSK6,-5.667342036118933
CNPY4,PPY,-5.801034005220623
CNPY4,PWP1,-4.5806675409925
CNPY4,RFX4,-5.190154596540372
CNPY4,RSPH1,-4.158287348211188
CNPY4,SECISBP2L,-5.23461334540079
CNPY4,SOCS1,-5.663888613737489
CNPY4,STRN3,-3.0861519254417424
CNPY4,TBC1D8B,-3.4229510754644386
CNPY4,TIMP3,-5.91257562809241
CNPY4,TRAPPC14,-5.750850485376347
CNPY4,TXNIP,-3.970018279269313
CNPY4,USP21,-5.602230619876153
CNPY4,USP29,-4.064329412513571
CNPY4,XKR8,-4.443142751393127
CNPY4,YIPF5,-3.077929589580265
CNPY4,ZNF490,-4.52987881703618
CNTLN,NRBP2,-3.7180672717583247
COBL,COBL,-5.4303584351722485
COBL,CTNNB1,-4.9657802167494385
COBL,NDUFB6,-5.1719520076024965
COBL,VWA1,-3.0095093132344735
COBLL1,ABCA1,-3.8893764480498683
COBLL1,ADRA1B,-4.500514509869726
COBLL1,AHNAK,-3.743256605102027
COBLL1,AKT2,-4.27352262975326
COBLL1,APOA4,-5.081681204709967
COBLL1,AR,-5.813799345520456
COBLL1,ARG1,-3.219161202257784
COBLL1,ARPC1A,-5.000838041011046
COBLL1,BRPF3,-5.672658630915752
COBLL1,C3AR1,-5.158632310154669
COBLL1,CCNA1,-3.745548901788965
COBLL1,CETN3,-5.3372704962344635
COBLL1,CHRD,-5.442687914952456
COBLL1,CLCN6,-4.063488118418602
COBLL1,CLPP,-4.92401160330791
COBLL1,CPE,-4.960269186337506
COBLL1,CRACDL,-3.000008384228267
COBLL1,CTDNEP1,-4.178868941751284
COBLL1,CTNNA2,-4.268144078124768
COBLL1,CYCS,-3.5096536419684314
COBLL1,CYP2A13,-5.620915044163588
COBLL1,CYP3A7,-3.6115974442631518
COBLL1,DGKE,-5.990687579123399
COBLL1,DHRS3,-3.34959858381117
COBLL1,DICER1,-5.0369762795307755
COBLL1,DLX3,-4.3768015935012095
COBLL1,DYNLRB1,-3.3427950043004877
COBLL1,EPCAM,-3.2253448086463017
COBLL1,FGL2,-5.662006447714241
COBLL1,FMO2,-3.8149974225428767
COBLL1,GAS6,-4.368662423623399
COBLL1,GLCE,-3.2771378541468157
COBLL1,GNA13,-3.538011373684675
COBLL1,GPC4,-4.766961303020761
COBLL1,GPR17,-4.367744757732762
COBLL1,GPR18,-4.331507505770984
COBLL1,GPR78,-4.3039002536160735
COBLL1,GPX7,-4.764473057846398
COBLL1,GREM2,-5.556299829220743
COBLL1,GTF2A2,-5.137060898095721
COBLL1,GULP1,-3.113132936907949
COBLL1,GYG2,-3.6090198488051435
COBLL1,HBS1L,-4.629885815411459
COBLL1,HNF1A,-3.262629177891725
COBLL1,HOXC5,-4.318317563929226
COBLL1,HSD17B4,-3.958613746302218
COBLL1,IFT27,-3.4395934879085246
COBLL1,ITGA5,-3.993554888326686
COBLL1,JADE1,-3.1805602779060242
COBLL1,KIR2DS4,-4.041045781143505
COBLL1,KPNB1,-3.1349519535352925
COBLL1,LARP6,-5.161052552359335
COBLL1,LCAT,-5.019249527648212
COBLL1,LILRA4,-5.154685526328378
COBLL1,LRCH4,-3.2272759806344133
COBLL1,LRRC31,-3.4643319193233837
COBLL1,LUC7L2,-4.953303048117318
COBLL1,MED15,-3.234115505426842
COBLL1,METTL14,-5.664560235952184
COBLL1,MMEL1,-5.98711363658795
COBLL1,MMP10,-5.7105606748051905
COBLL1,MRPL2,-5.566515661113905
COBLL1,MUC7,-3.7527967917251104
COBLL1,NDUFB2,-5.900932231881888
COBLL1,NDUFB8,-3.439182346775683
COBLL1,NGB,-4.481561038342941
COBLL1,NLRP1,-3.6820838924426793
COBLL1,NNMT,-3.6713698818037384
COBLL1,NOD2,-4.723970980723144
COBLL1,NTSR1,-3.5958949061627083
COBLL1,ODAM,-4.133483037099655
COBLL1,OR1A2,-5.82347687691536
COBLL1,OVGP1,-3.585354405213571
COBLL1,P2RX3,-5.314205692799299
COBLL1,PACRG,-3.606473926195698
COBLL1,PADI2,-5.184210685793619
COBLL1,PCDHA10,-4.647157155096654
COBLL1,PCDHB8,-5.0293579787569564
COBLL1,PCSK1,-4.362539735546742
COBLL1,PDLIM5,-3.6367929728029025
COBLL1,PGAP4,-4.90260843779156
COBLL1,PGLYRP1,-5.282852873302343
COBLL1,PICK1,-3.64570063154598
COBLL1,PIGC,-4.690901427333082
COBLL1,PLEKHF2,-3.877292821076917
COBLL1,PLPPR4,-5.940720471073957
COBLL1,POLR3K,-4.25505299500899
COBLL1,PPFIA3,-3.4161052883284726
COBLL1,PPM1A,-5.504334484292323
COBLL1,PRC1,-4.778958102227934
COBLL1,PROZ,-5.828227243634545
COBLL1,PSMA2,-4.93077679591201
COBLL1,PSMD12,-3.206390899195543
COBLL1,PTDSS1,-5.112937960326316
COBLL1,PTP4A2,-4.072602058966167
COBLL1,PTPN13,-4.734630764727893
COBLL1,RNF145,-3.8808608772999262
COBLL1,RPS19,-5.393888260187609
COBLL1,RPS23,-3.010725031665109
COBLL1,S1PR3,-5.611129241294559
COBLL1,SERPINB3,-3.4157010322635153
COBLL1,SLC25A32,-4.370338012564589
COBLL1,SLC25A38,-4.154416297284092
COBLL1,SLC26A10,-3.622700404523465
COBLL1,SLC28A1,-5.651342561442217
COBLL1,SLC35A2,-4.763659314387805
COBLL1,SLC47A1,-3.3730494156689956
COBLL1,SOS2,-4.769065139671885
COBLL1,SPOCK1,-4.186583069646543
COBLL1,SRSF11,-3.0643420961358694
COBLL1,SUPT20H,-4.435482503669844
COBLL1,TBC1D22A,-5.649951198871156
COBLL1,TKFC,-4.612910239210337
COBLL1,TM4SF5,-3.2222481899673636
COBLL1,TNFSF13B,-3.2533348546753937
COBLL1,TSC22D1,-5.173993753991928
COBLL1,TSHB,-3.687092359193024
COBLL1,TSKS,-4.071013986223814
COBLL1,TUBB,-5.927287110121628
COBLL1,UNC45A,-5.914777590837307
COBLL1,VPREB1,-5.360414540781276
COBLL1,VPS26A,-5.260460504437956
COBLL1,VWA7,-3.8393525059193294
COBLL1,WDCP,-3.1553586259190274
COBLL1,YEATS4,-5.537859636846848
COBLL1,ZFP112,-3.519787799598048
COBLL1,ZFPM2,-3.9846268955449116
COBLL1,ZNF204P,-4.104647015095253
COBLL1,ZNF205,-5.7703662517078955
COBLL1,ZNF208,-4.723124080076751
COBLL1,ZNF331,-3.448336460477573
COBLL1,ZNF423,-3.8184836804320326
COBLL1,ZNF558,-3.250031565933268
COBLL1,ZNF562,-5.55932089315629
COBLL1,ZNF654,-3.355577630922681
COBLL1,ZNF804A,-5.457172676052969
COBLL1,ZNHIT6,-3.7787307958258713
COBLL1,ZSCAN4,-4.183105750043923
COG4,ABCC10,-3.1926941184078625
COG4,AICDA,-5.833619648355138
COG4,AK5,-4.8767490928469766
COG4,ANKRD49,-5.642582404831729
COG4,B3GNTL1,-4.9566964909116695
COG4,BCL2L11,-5.583903071096909
COG4,BECN1,-3.345435361855935
COG4,CALM2,-3.9184163154200813
COG4,CBFB,-5.780101900421296
COG4,CLEC1A,-4.730394309364547
COG4,COG4,-4.3087990724960665
COG4,DELE1,-5.702678299377469
COG4,DHH,-4.414724616432251
COG4,DNAJC12,-3.883661980513302
COG4,ETNPPL,-3.186942781764901
COG4,FGFR4,-5.782482852395075
COG4,FGL1,-4.294102335131844
COG4,GLO1,-5.653461960633974
COG4,GNGT1,-3.9894621225074918
COG4,GPR85,-3.879102232520955
COG4,HOXB5,-5.35162778905035
COG4,IARS,-3.744159179956782
COG4,JHY,-3.0163932078039517
COG4,KCNMB4,-4.414104798049757
COG4,KIF2C,-3.9252387520746597
COG4,LDHAL6B,-4.5145493780097645
COG4,LHX4,-4.006228097286732
COG4,LIG4,-3.647061528770271
COG4,LSM6,-3.9977932448088422
COG4,MAP3K5,-4.8601539233916515
COG4,MGAT1,-3.5887979672970536
COG4,NPY1R,-3.0772501316567897
COG4,NRBP2,-3.192146881190029
COG4,PIBF1,-5.067597440317003
COG4,PIK3CB,-3.3149797001529278
COG4,PLPPR4,-4.738067412708636
COG4,POLR2A,-5.352311766163381
COG4,PPFIA3,-3.858176485520844
COG4,PRKCQ,-4.628443377766476
COG4,PROX1,-3.5800016650610202
COG4,PSMD1,-3.5068944539956024
COG4,SERPINE2,-4.994379271980033
COG4,SLC7A1,-3.415147542505573
COG4,SNAPC2,-3.7924219755920276
COG4,SON,-5.746829934665707
COG4,TAS2R8,-4.531054067551787
COG4,THEMIS2,-5.842621321160841
COG4,TMEM8B,-5.291078341284784
COG4,TRIM31,-5.212917204562686
COG4,TTYH1,-3.8714682048040125
COG4,UNC5B,-4.409934733192157
COG4,VGLL4,-5.449414288553914
COG4,VTI1B,-5.697673334954443
COG4,ZBTB14,-5.1755917207908215
COG4,ZNF107,-4.574774773174381
COG4,ZNF235,-4.790266679648096
COG4,ZNF419,-3.634654236989681
COG4,ZNF816,-5.859940532596305
COG5,COG5,-5.124387493968939
COG5,GFRA2,-4.000930501697147
COG5,OAS1,-4.198887219942163
COG5,TBR1,-3.1674389162956675
COG5,TM7SF3,-5.557226832041986
COIL,GLO1,-3.5821772659362896
COIL,GPRC5D,-4.970684227043103
COIL,IL20RA,-4.21062401096293
COIL,NDUFA4,-4.205570352823194
COIL,NRBP2,-4.533974260273833
COIL,TBXA2R,-4.378496784084385
COL11A1,ZFP2,-5.740858401339125
COL11A2,ACADL,-3.688416437402522
COL11A2,ACAT2,-4.501641648298641
COL11A2,ACKR4,-3.327110848084028
COL11A2,ACSF2,-3.0472296954154254
COL11A2,ADAM12,-5.501833521961953
COL11A2,ADH1B,-3.323390482608879
COL11A2,AGFG2,-5.510126508534322
COL11A2,AIRE,-3.909123176093547
COL11A2,AKAP7,-3.5399942342260724
COL11A2,AKAP9,-3.129490496973109
COL11A2,ALB,-4.047103760486236
COL11A2,ALDH3B2,-5.520462668561713
COL11A2,ALDH4A1,-5.682235240334953
COL11A2,AMHR2,-5.4471431920716915
COL11A2,ANKS1A,-4.635062780825276
COL11A2,ARFIP2,-5.887834445395423
COL11A2,ARHGEF10L,-4.910737460641337
COL11A2,ARMH3,-5.587485130145039
COL11A2,ARMT1,-3.231593060409304
COL11A2,ATP2B3,-3.4611983641091326
COL11A2,ATP6V1C1,-3.1018347106768216
COL11A2,B3GNTL1,-5.950598055906081
COL11A2,BCL2L14,-4.730354291896269
COL11A2,BLM,-5.731554372120102
COL11A2,BLVRA,-5.2997764106904635
COL11A2,BPHL,-3.277907744675934
COL11A2,BRAF,-4.147488951091703
COL11A2,BRD3,-4.243257915185957
COL11A2,BRD4,-5.49150453301361
COL11A2,BRPF1,-5.664488013615905
COL11A2,BUB1B,-3.2481879291878197
COL11A2,BUB3,-3.0806633594379305
COL11A2,C19ORF10,-5.889438219056183
COL11A2,C2CD2,-4.91696805563503
COL11A2,C2orf42,-4.359067525192145
COL11A2,CA14,-5.174998554471386
