gene1,gene2,weight
AMDHD2,USP9X,3.341425392110645
AMDHD2,ZNF559,3.2662421254455296
AMIGO2,RFC2,5.582074864978146
ANKRD10,ANKRD10,3.7572202829571033
ANO10,AHRR,3.2885860199214076
ANO10,ATP2A2,5.526337500982937
ANO10,DIS3,3.080520212495674
ANO10,GRIN3A,4.240891419351405
ANO10,HCAR1,4.9935483861357
ANO10,IL2RB,4.926635371193473
ANO10,KDM1A,5.908382503622827
ANO10,NME9,5.209795998988855
ANO10,PRKAA2,5.287942261648732
ANO10,QPRT,4.169054874818784
ANO10,SLC2A4RG,4.609814935061054
ANO10,SP100,3.494517386458946
ANO10,SPAG4,3.6953545290351273
ANO10,XK,5.960232473766368
ANO10,ZBTB20,5.946681929104094
ANO10,ZBTB24,4.089536851142128
ANXA4,PRKCE,4.853350341310949
ANXA4,TOMM70A,3.973529366904379
ANXA7,ABCB7,3.3887695739266532
ANXA7,ANXA7,4.300905312268748
ANXA7,DGKD,3.8229232466014476
ANXA7,EHHADH,5.9584652641183915
ANXA7,GABPB1,5.6678265260461105
ANXA7,NPY1R,3.0187197892031064
ANXA7,PPP2R3A,4.88459191164775
ANXA7,PRKCH,4.176538863819225
ANXA7,PRNP,5.63303568088034
ANXA7,SERINC3,4.828587942368829
ANXA7,ZNF524,5.194489505906983
ANXA7,ZNF561,3.159346578010118
AOC2,PSMA1,5.402305605676281
AOC2,PSMB2,5.61838834098334
AP1G1,PSMA1,4.698648175705335
AP1G1,PSMB2,3.936419267350016
AP1G1,PSMB5,4.753082607331702
AP3S2,ZNF643,3.899755063111598
AP5Z1,PSMB2,5.632003305328784
APBB2,ANG,5.2097944016167945
APBB2,ANXA1,5.316974127181533
APBB2,BIRC3,4.820912410643452
APBB2,C1S,5.438348453821643
APBB2,CASP2,3.3410014032861874
APBB2,CPT2,5.241930679238385
APBB2,DCPS,3.0375350664284295
APBB2,ITGA1,4.346894396715321
APBB2,OSR2,5.076303847511959
APBB2,PRKCI,5.424057144675388
APBB2,WARS,4.899629563837199
APBB2,ZNF643,3.091443615216558
APOE,CHD8,3.500139269506359
APOE,CLCN3,5.198711667364913
APOE,CPD,4.9194536900576935
APOE,GPI,4.450786730074855
APOE,PAPD7,3.627506541164684
APOE,PIK3CD,5.237244572031459
APOE,PPARA,5.246722543978958
APOE,PURA,4.983993264510456
APOE,QDPR,4.719089911081177
APOE,SOX2,5.3518751819262445
APOE,TBCB,3.545628261205157
APOE,TLR9,5.648929098721018
APOE,TNFRSF11A,4.978729247215491
APOE,ULK3,5.5020817604555425
APOL5,ZNF561,5.253860932224775
APPBP2,RBBP6,5.779460632691135
AREG,RPL7,4.78062605490379
ARFGAP3,HSPA5,4.277379216834476
ARFIP2,ARFIP2,5.714217975626772
ARHGAP1,ARHGAP1,5.343954065269197
ARHGAP1,TUBB3,4.293811921433436
ARHGAP1,ZNF517,3.153874221389767
ARHGAP1,ZNF562,4.790460153463064
ARHGEF12,ARHGEF12,3.5817407959380048
ARHGEF2,NID1,3.8048468318219575
ARHGEF2,PSMA1,4.202353936911878
ARHGEF2,PSMB1,3.939752953048089
ARHGEF2,PSMB2,3.36345861548069
ARHGEF2,PSMB5,5.630088633198531
ARHGEF2,SFPQ,4.7850378990441484
ARID4B,CDC20,4.71754573638913
ARID4B,CP,4.650985330670011
ARID4B,PSMA1,5.380196961725385
ARID4B,PSMA3,4.23214731692169
ARL1,HSPA5,4.691767274242888
ARL4D,E2F5,5.61552549988935
ARMCX4,WARS,4.687776668094415
