gene1,gene2
SVEP1,SQSTM1
SVEP1,ST6GALNAC5
SVEP1,STXBP3
SVEP1,SYNE1
SVEP1,TBC1D10B
SVEP1,TCF7L2
SVEP1,TECTA
SVEP1,TENM1
SVEP1,TFEB
SVEP1,TGIF1
SVEP1,THAP4
SVEP1,THBS2
SVEP1,TKTL1
SVEP1,TLR9
SVEP1,TNXB
SVEP1,TONSL
SVEP1,TP53
SVEP1,TRIM17
SVEP1,TUSC3
SVEP1,TUT1
SVEP1,UBE2N
SVEP1,UBQLN4
SVEP1,VCAN
SVEP1,WDR13
SVEP1,WDR55
SVEP1,WIPI1
SVEP1,XRCC5
SVEP1,ZNF423
SVEP1,ZNF488
SVEP1,ZNF646
SVEP1,ZNF839
SVIL,ACADS
SVIL,ARSD
SVIL,ASB7
SVIL,ATP11A
SVIL,BAHD1
SVIL,CLUH
SVIL,DAPK3
SVIL,DCLK1
SVIL,DNAJC15
SVIL,ERN2
SVIL,FGF3
SVIL,FLG
SVIL,FOXRED2
SVIL,FTSJ1
SVIL,FZR1
SVIL,GDF9
SVIL,GPR157
SVIL,GPR37
SVIL,GRK4
SVIL,HRAS
SVIL,IL17RC
SVIL,KLF5
SVIL,KLRG1
SVIL,KRT81
SVIL,MAN2A2
SVIL,MMP17
SVIL,NRAS
SVIL,P2RX7
SVIL,PAFAH2
SVIL,PARP3
SVIL,PCDH11X
SVIL,PCDH17
SVIL,PLXNB3
SVIL,PORCN
SVIL,POT1
SVIL,RBM10
SVIL,RIMBP2
SVIL,RTN1
SVIL,SGCA
SVIL,SGCD
SVIL,SLC5A1
SVIL,SOX9
SVIL,SPI1
SVIL,SSX3
SVIL,ST6GALNAC2
SVIL,STAT6
SVIL,SYNE1
SVIL,TALDO1
SVIL,TBCC
SVIL,TCF7L2
SVIL,TEX13B
SVIL,TGIF1
SVIL,THAP4
SVIL,TINAGL1
SVIL,TMPRSS2
SVIL,TP53
SVIL,TRPC7
SVIL,TUBB2A
SVIL,TULP2
SVIL,VEGFA
SWAP70,ADAMTSL3
SWAP70,AKAP13
SWAP70,APC
SWAP70,ATP10A
SWAP70,CDH4
SWAP70,KRAS
SWAP70,PCDH9
SWAP70,SACS
SWAP70,SOX9
SWAP70,TP53
SYBU,DCHS1
SYBU,FLNA
SYBU,MUC2
SYBU,RBP3
SYBU,RIMBP2
SYBU,SOX9
SYBU,TP53
SYCE1L,TP53
SYCP1,ABCA2
SYCP1,APOBR
SYCP1,BCOR
SYCP1,CAPN9
SYCP1,CASZ1
SYCP1,CLIP2
SYCP1,COLGALT1
SYCP1,DAXX
SYCP1,DTX4
SYCP1,E4F1
SYCP1,FBXW7
SYCP1,FKBP10
SYCP1,GMEB2
SYCP1,GOLGA3
SYCP1,GPR50
SYCP1,HIP1R
SYCP1,HIST1H2BK
SYCP1,HSF1
SYCP1,HSPA2
SYCP1,HSPG2
SYCP1,HTR1A
SYCP1,KANK2
SYCP1,KCNC3
SYCP1,KCNG2
SYCP1,KLHL22
SYCP1,LCE2B
SYCP1,LRP3
SYCP1,LRP5
SYCP1,MAGIX
SYCP1,MAP2K7
SYCP1,MICALL2
SYCP1,MLLT6
SYCP1,NPR1
SYCP1,PACS2
SYCP1,PELP1
SYCP1,PIK3CA
SYCP1,PLD2
SYCP1,POLD1
SYCP1,PPL
SYCP1,RALGDS
SYCP1,RBM10
SYCP1,RHBDF2
SYCP1,SIK1
SYCP1,SLC1A6
SYCP1,SLC8A2
SYCP1,SMAD4
SYCP1,SOX9
SYCP1,TAF1C
SYCP1,TICAM1
SYCP1,TP53
SYCP1,ZC3H4
SYCP1,ZFP36L1
SYCP1,ZXDB
SYCP2,ABCA2
SYCP2,ADAMTS8
SYCP2,ALOX12
SYCP2,ARVCF
SYCP2,CARD11
SYCP2,DNAJB5
SYCP2,EEF1D
SYCP2,EPN1
SYCP2,ESRRB
SYCP2,FAM153A
SYCP2,FBXO41
SYCP2,GAMT
SYCP2,GOLGA3
SYCP2,GRIK3
SYCP2,HAP1
SYCP2,INPPL1
SYCP2,KRT83
SYCP2,LONP1
SYCP2,MAGEA4
SYCP2,MAP2K7
SYCP2,MUC5B
SYCP2,PARP3
SYCP2,PCDH17
SYCP2,PLAGL2
SYCP2,PLEKHA6
SYCP2,PLXNA3
SYCP2,PLXNB3
SYCP2,RBM10
SYCP2,SGCD
SYCP2,SH3BP5
SYCP2,SLC25A23
SYCP2,SOX1
SYCP2,SOX9
SYCP2,TAF1C
SYCP2,TEP1
SYCP2,TNNI3
SYCP2,TNRC6B
SYCP2,TP53
SYCP2,TRAF7
SYCP2,TRAP1
SYDE1,ABCA2
SYDE1,ATXN1
SYDE1,CD209
SYDE1,EVPL
SYDE1,GLI3
SYDE1,GRIK3
SYDE1,GUF1
SYDE1,MAP2K7
SYDE1,NRAS
SYDE1,PCDH11X
SYDE1,PNLDC1
SYDE1,SARDH
SYDE1,SOX9
SYDE1,TLN2
SYDE1,TP53
SYK,C3
SYK,FLT4
SYK,GRM6
SYK,NRAS
SYK,PPL
SYK,RYR2
SYK,SOX9
SYK,TRPM2
SYMPK,NPAT
SYMPK,SOX9
SYMPK,TGIF1
SYMPK,TRAPPC10
SYNC,MYO7A
SYNC,SOX9
SYNC,TP53
SYNCRIP,ABCA2
SYNCRIP,ARAP1
SYNCRIP,EPS8L1
SYNCRIP,GRM2
SYNCRIP,INPPL1
SYNCRIP,JAG2
SYNCRIP,MAP2K7
SYNCRIP,MUC5B
SYNCRIP,SOX9
SYNCRIP,TP53
SYNDIG1,ANK3
SYNDIG1,ASTN2
SYNDIG1,ASXL1
SYNDIG1,ATP2B3
SYNDIG1,BCL9
SYNDIG1,BCOR
SYNDIG1,BRWD1
SYNDIG1,CACNA1E
SYNDIG1,CACNA2D3
SYNDIG1,CELSR2
SYNDIG1,CELSR3
SYNDIG1,CIC
SYNDIG1,CUX2
SYNDIG1,DCHS2
SYNDIG1,DCLK1
SYNDIG1,DMBT1
SYNDIG1,DMD
SYNDIG1,DSCAM
SYNDIG1,DST
SYNDIG1,FAT1
SYNDIG1,FAT2
SYNDIG1,FBXL7
SYNDIG1,FBXW7
SYNDIG1,FLG
SYNDIG1,FLNA
SYNDIG1,FLT4
SYNDIG1,FRY
SYNDIG1,HECTD4
SYNDIG1,HECW1
SYNDIG1,KCNA5
SYNDIG1,KCNJ12
SYNDIG1,KIAA1109
SYNDIG1,LAMA1
SYNDIG1,LRP1
SYNDIG1,LRP1B
SYNDIG1,LRP2
SYNDIG1,MTOR
SYNDIG1,MUC16
SYNDIG1,MUC2
SYNDIG1,MYH11
SYNDIG1,NCAM1
SYNDIG1,NEB
SYNDIG1,NSD1
SYNDIG1,OBSCN
SYNDIG1,OPCML
SYNDIG1,PCDH17
SYNDIG1,PCDHA9
SYNDIG1,PCDHB3
SYNDIG1,PDE4DIP
SYNDIG1,PLXNA1
SYNDIG1,PLXNB3
SYNDIG1,RYR1
SYNDIG1,RYR2
SYNDIG1,SACS
SYNDIG1,SEC16A
SYNDIG1,SETD1B
SYNDIG1,SMAD4
SYNDIG1,SOX9
SYNDIG1,SYNE1
SYNDIG1,TCF7L2
SYNDIG1,TENM1
SYNDIG1,TENM3
SYNDIG1,TNN
SYNDIG1,TOP2B
SYNDIG1,TP53
SYNDIG1,TTN
SYNDIG1,TULP4
SYNDIG1,WWC3
SYNDIG1,ZXDB
SYNE1,ABCA2
SYNE1,AK5
SYNE1,APLP1
SYNE1,ARID1A
SYNE1,BTBD7
SYNE1,CCDC40
SYNE1,CDR1
SYNE1,COPS5
SYNE1,CTNNA2
SYNE1,DAPK1
SYNE1,DDX3Y
SYNE1,DPEP1
SYNE1,DSCAM
SYNE1,FKBP6
SYNE1,FRMPD4
SYNE1,FTSJ1
SYNE1,FZD9
SYNE1,FZR1
SYNE1,GPHN
SYNE1,GPR19
SYNE1,GSPT2
SYNE1,GYS1
SYNE1,HAO1
SYNE1,HIC1
SYNE1,HIC2
SYNE1,IKZF1
SYNE1,IKZF3
SYNE1,IKZF4
SYNE1,KLF5
SYNE1,LILRA4
SYNE1,MAGEA4
SYNE1,MAP2K4
SYNE1,MLH1
SYNE1,MPP2
SYNE1,MYL1
SYNE1,MYLK
SYNE1,MYO5A
SYNE1,NIN
SYNE1,NR1H3
SYNE1,NUSAP1
SYNE1,OPRM1
SYNE1,PCDHGA3
SYNE1,PEG3
SYNE1,PIWIL1
SYNE1,PLXNA1
SYNE1,POF1B
SYNE1,PREX2
SYNE1,PRPSAP1
SYNE1,PRSS12
SYNE1,RAD54L2
SYNE1,RGS11
SYNE1,RYR1
SYNE1,RYR2
SYNE1,RYR3
SYNE1,SCN1A
SYNE1,SKAP1
SYNE1,SLC2A4RG
SYNE1,SLC8B1
SYNE1,SLITRK5
SYNE1,SLURP1
SYNE1,SOX9
SYNE1,STEAP3
SYNE1,STK10
SYNE1,TALDO1
SYNE1,TGIF1
SYNE1,TICAM1
SYNE1,TIMP2
SYNE1,TIMP4
SYNE1,TNFRSF11B
SYNE1,TNFRSF14
SYNE1,TNN
SYNE1,TOLLIP
SYNE1,TRIO
SYNE1,TRPS1
SYNE1,USH2A
SYNE1,VCAN
SYNE1,YTHDC2
SYNE2,APLP1
SYNE2,CDT1
SYNE2,RBM10
SYNE2,SLC7A11
SYNE2,SOX9
SYNE2,TGIF1
SYNGR2,TP53
SYNGR3,TP53
SYNGR4,SOX9
SYNGR4,TENM1
SYNJ1,IQSEC2
SYNJ1,KLHL22
SYNJ1,MAGIX
SYNJ1,NRAS
SYNJ1,POLD1
SYNJ1,SOX9
SYNJ1,TP53
SYNJ2,EIF4A2
SYNJ2,EPHB1
SYNJ2,RGS14
SYNJ2,SOX1
SYNJ2,SOX9
SYNJ2,TBC1D9B
SYNJ2,TCF7L2
SYNJ2,TFR2
SYNJ2,TP53
SYNM,CRTC1
SYNM,GOLGA3
SYNPO,ADAMTS5
SYNPO,ADORA3
SYNPO,ANK2
SYNPO,CNTNAP2
SYNPO,FERD3L
SYNPO,HPS1
SYNPO,HYDIN
SYNPO,IRAK4
SYNPO,LILRA4
SYNPO,MKS1
SYNPO,MLH1
SYNPO,MYBPC3
SYNPO,NCSTN
SYNPO,RXFP3
SYNPO,SMARCD3
SYNPO,SOX9
SYNPO,TP53
SYNPO,TSC2
SYNPO,VPS72
SYNPO,ZSCAN18
SYNPO2L,AK5
SYNPO2L,EPHB1
SYNPO2L,LUZP2
SYNPO2L,MAP2K7
SYNPO2L,NTM
SYNPO2L,PDLIM5
SYNPO2L,RGS7
SYNPO2L,SOX4
SYNPO2L,SOX9
SYNPO2L,TP53
SYNPO2L,UXS1
SYNPO2L,ZNF44
SYNPO2L,ZSCAN18
SYNRG,HPS1
SYNRG,SOX9
SYT1,CARD11
SYT1,FASN
SYT1,FBXL7
SYT1,FLG
SYT1,SOX9
SYT1,TP53
SYT11,SOX9
SYT12,ABCC9
SYT12,AHNAK2
SYT12,EP300
SYT12,KIF21B
SYT12,MKRN3
SYT12,PCDHA9
SYT12,RIMBP2
SYT12,RYR3
SYT12,TGIF1
SYT12,TNRC6B
SYT12,TP53
SYT13,TP53
SYT17,CAMTA2
SYT17,CAPN9
SYT17,EPN1
SYT17,FLT4
SYT17,HIP1R
SYT17,ING1
SYT17,KIF1A
SYT17,LAMA5
SYT17,NAALADL1
SYT17,RYR1
SYT17,RYR2
SYT17,SHROOM2
SYT17,SLC6A11
SYT17,SOX9
SYT17,ZNF135
SYT2,CACNA1G
SYT2,SOX9
SYT5,ACTN2
SYT5,AGO4
SYT5,ARHGEF11
SYT5,C8B
SYT5,DCLK1
SYT5,EXD3
SYT5,FBXW7
SYT5,GLI3
SYT5,GRM7
SYT5,GUF1
SYT5,HUWE1
SYT5,IGSF9B
SYT5,IL7R
SYT5,INPPL1
SYT5,LPAL2
SYT5,MLH1
SYT5,MMP9
SYT5,MYBPC3
SYT5,NRAS
SYT5,PASD1
SYT5,PHF14
SYT5,PIK3CA
SYT5,POU4F2
SYT5,PSG1
SYT5,PTPRT
SYT5,RXFP3
SYT5,RYR2
SYT5,SLC6A1
SYT5,SMAD4
SYT5,SOX9
SYT5,SYNE1
SYT5,TNRC6B
SYT5,TP53
SYT5,TPM3
SYT5,USP9X
SYT5,ZNF609
SYTL2,ABCA2
SYTL2,ARHGEF40
SYTL2,CASZ1
SYTL2,CLIP2
SYTL2,IQSEC2
SYTL2,MUC4
SYTL2,MUC5B
SYTL2,NRAS
SYTL2,PLXNB3
SYTL2,PNPLA6
SYTL2,RBM10
SYTL2,TP53
SYTL2,ZBTB20
SZRD1,HECW1
SZRD1,PTPRT
SZRD1,TCF7L2
SZT2,ABCA6
SZT2,ADAM23
SZT2,ADAM29
SZT2,AGO4
SZT2,ARHGAP17
SZT2,ATR
SZT2,BHLHE41
SZT2,BICC1
SZT2,CALD1
SZT2,CD209
SZT2,CDH9
SZT2,CNGA1
SZT2,CTNNA2
SZT2,DBH
SZT2,DCLK1
SZT2,DGCR2
SZT2,DHX40
SZT2,DIAPH3
SZT2,DIP2C
SZT2,DSC1
SZT2,EDEM2
SZT2,EFEMP1
SZT2,EPB41L4B
SZT2,EPHB1
SZT2,FCHO1
SZT2,FLG
SZT2,FPR1
SZT2,FRK
SZT2,GAA
SZT2,GABRG2
SZT2,GABRG3
SZT2,GAD2
SZT2,GLYAT
SZT2,GMIP
SZT2,GPR174
SZT2,GPR50
SZT2,GPR82
SZT2,GTF2B
SZT2,GUCY2C
SZT2,HNRNPDL
SZT2,KIF1A
SZT2,KLF8
SZT2,KRTAP4-7
SZT2,LRRTM4
SZT2,LTF
SZT2,LUZP2
SZT2,MAGEH1
SZT2,MAP2K4
SZT2,MUC16
SZT2,NPAP1
SZT2,NRAS
SZT2,NRG2
SZT2,P2RY4
SZT2,PARVB
SZT2,PASD1
SZT2,PCBP1
SZT2,PCDH11X
SZT2,PCDH17
SZT2,PCDHGA9
SZT2,PDE7B
SZT2,PHF13
SZT2,POF1B
SZT2,PPM1L
SZT2,PRPSAP1
SZT2,PRSS12
SZT2,RCVRN
SZT2,RIMBP2
SZT2,RNFT2
SZT2,RXFP3
SZT2,RYR2
SZT2,SCGN
SZT2,SCN11A
SZT2,SELE
SZT2,SEPHS1
SZT2,SERPINE2
SZT2,SGCD
SZT2,SLC24A3
SZT2,SLC6A14
SZT2,SNTG2
SZT2,SOX11
SZT2,SOX9
SZT2,SPDEF
SZT2,SRRT
SZT2,ST3GAL1
SZT2,TCF7L2
SZT2,TEX15
SZT2,TGIF1
SZT2,THEG
SZT2,TNN
SZT2,TP53
SZT2,TRIM16
SZT2,TUBB2B
SZT2,TYW1
SZT2,VCAN
SZT2,WDR55
SZT2,ZIC3
SZT2,ZNF214
SZT2,ZNF423
SZT2,ZNF805
TAAR1,TP53
TAAR5,ACVR1B
TAAR5,PLXNB1
TAAR5,PLXNB3
TAAR5,RNF43
TAAR5,SALL4
TAAR5,SOX9
TAAR5,TP53
TAAR9,PLXNB3
TAAR9,SOX9
TAAR9,TP53
TAB2,CACNB2
TAB2,GP6
TAB2,KMT2A
TAB2,MAN2A1
TAB2,MAP2K7
TAB2,MYH6
TAB2,NAALADL1
TAB2,PLEC
TAB2,PNLDC1
TAB2,RYR1
TAB2,SARDH
TAB2,SOX9
TAB2,SYNE2
TAB2,TENM1
TAB2,TNRC6B
TAB3,ATP7A
TAB3,CDH5
TAB3,DYRK1B
TAB3,GPR50
TAB3,OPRM1
TAB3,PADI1
TAB3,SOX9
TAB3,ZNF507
TAC1,TP53
TACC1,ACVR1B
TACC1,ANKRD6
TACC1,CACNG5
TACC1,CAMTA1
TACC1,CC2D1A
TACC1,CLSTN1
TACC1,FLG
TACC1,KCND3
TACC1,LAMA1
TACC1,MAP2K7
TACC1,MTUS1
TACC1,NAALADL1
TACC1,NBEA
TACC1,OCA2
TACC1,OLFML2A
TACC1,OSBPL7
TACC1,PCDHB8
TACC1,PLXNB3
TACC1,POLR3B
TACC1,PPFIA2
TACC1,SBF1
TACC1,SLC4A8
TACC1,SLC6A1
TACC1,SOX9
TACC1,SRGAP3
TACC1,TIMELESS
TACC1,TP53
TACC1,UBE4B
TACC1,USP32
TACC1,ZNF227
TACC2,ANKMY1
TACC2,ASIC1
TACC2,ATP7A
TACC2,CNTNAP2
TACC2,DDR1
TACC2,ECEL1
TACC2,EFNB3
TACC2,EPHB1
TACC2,FAM153A
TACC2,GPR174
TACC2,GPR50
TACC2,HAS1
TACC2,HLA-C
TACC2,ISL1
TACC2,MMP9
TACC2,NRAS
TACC2,P2RY2
TACC2,PASD1
TACC2,POP1
TACC2,RXFP3
TACC2,SEPHS1
TACC2,SOX9
TACC2,ST3GAL1
TACC2,TCF7L2
TACC2,TP53
TACC2,ZNF214
TACC3,ALG13
TACC3,ANKRD36BP2
TACC3,APLP1
TACC3,CHRNB3
TACC3,EGFR
TACC3,GYS2
TACC3,INPPL1
TACC3,LHX9
TACC3,MAGEC3
TACC3,MYO5A
TACC3,NRAS
TACC3,PCDH9
TACC3,PNLDC1
TACC3,POFUT2
TACC3,PREX2
TACC3,SLC1A3
TACC3,SOX9
TACC3,TAB3
TACC3,TP53
TACC3,TPTE
TACR1,ASTN2
TACR1,BCOR
TACR1,CARD11
TACR1,CASZ1
TACR1,COL3A1
TACR1,CPT1A
TACR1,ERBB3
TACR1,LRRK1
TACR1,MLH1
TACR1,MUC4
TACR1,PCDH17
TACR1,PCDHA9
TACR1,PLXNA3
TACR1,SOX9
TACR1,TP53
TACR1,ZBTB20
TACR2,TP53
TACR3,ADAMTS13
TACR3,ANKMY1
TACR3,CEBPG
TACR3,DDR2
TACR3,GOLGA3
TACR3,GRM2
TACR3,MTR
TACR3,MUC5B
TACR3,MYBPC2
TACR3,NRAS
TACR3,PHF2
TACR3,PITPNM1
TACR3,PLXNA1
TACR3,RBM10
TACR3,SLC6A11
TACR3,SMTN
TACR3,SOX11
TACR3,SOX9
TACR3,TP53
TACSTD2,CTNNA2
TACSTD2,SOX9
TACSTD2,TP53
TADA3,SOX9
TADA3,TET3
TADA3,TP53
TAF1,ABCA2
TAF1,ALX4
TAF1,BICD1
TAF1,CD1E
TAF1,EDIL3
TAF1,ENTPD4
TAF1,EPPK1
TAF1,FAM50B
TAF1,FBXW7
TAF1,GPR50
TAF1,HAP1
TAF1,HAS1
TAF1,HDAC4
TAF1,HIST1H2BK
TAF1,KCTD15
TAF1,P2RY2
TAF1,PIK3CA
TAF1,PIK3CD
TAF1,RANBP9
TAF1,RCOR3
TAF1,SEC16A
TAF1,SHROOM2
TAF1,SLC12A7
TAF1,SMAD4
TAF1,SOX9
TAF1,TP53
TAF1,TSC2
TAF1,VPS33A
TAF1,ZFP36L1
TAF11,LAMA5
TAF11,TP53
TAF13,HSPG2
TAF13,RYR2
TAF13,TP53
TAF15,PCDHA9
TAF15,SOX9
TAF15,TNN
TAF15,TP53
TAF1A,ATP10A
TAF1A,CACNA1H
TAF1A,MTOR
TAF1C,ABCC4
TAF1C,ACSM5
TAF1C,AK5
TAF1C,ATR
TAF1C,BMPR1B
TAF1C,BNC1
TAF1C,CADM3
TAF1C,CAPN5
TAF1C,CCT8L2
TAF1C,CDH10
TAF1C,CDH17
TAF1C,CDH18
TAF1C,CDH5
TAF1C,CEP250
TAF1C,CEP350
TAF1C,COL3A1
TAF1C,COPB1
TAF1C,CTNNA1
TAF1C,CYLC2
TAF1C,DHTKD1
TAF1C,DHX15
TAF1C,DHX32
TAF1C,DNAJC13
TAF1C,DOCK10
TAF1C,ELMO1
TAF1C,EPHB1
TAF1C,FGA
TAF1C,GRID2
TAF1C,GRM3
TAF1C,GRM4
TAF1C,IL1RAPL2
TAF1C,INA
TAF1C,INHBA
TAF1C,JAKMIP2
TAF1C,JRKL
TAF1C,KCNS3
TAF1C,KDR
TAF1C,KIAA0319
TAF1C,KIF13B
TAF1C,KIF26B
TAF1C,KIF5B
TAF1C,KRT84
TAF1C,MAB21L1
TAF1C,MAP2K4
TAF1C,MASP1
TAF1C,MCHR2
TAF1C,MLLT10
TAF1C,MPP2
TAF1C,MSR1
TAF1C,MYBPC1
TAF1C,MYH7
TAF1C,MYO5A
TAF1C,N4BP1
TAF1C,NAA25
TAF1C,NELL1
TAF1C,NMUR2
TAF1C,NPAP1
TAF1C,NRG1
TAF1C,OPRM1
TAF1C,OTOF
TAF1C,OTUD4
TAF1C,OTUD7A
TAF1C,PCDHA9
TAF1C,PCDHB3
TAF1C,PCDHB8
TAF1C,PCDHGA3
TAF1C,PDP1
TAF1C,PLCL2
TAF1C,PLEKHA4
TAF1C,PPP1R12B
TAF1C,PRKRA
TAF1C,PRMT8
TAF1C,RAD54L2
TAF1C,RALYL
TAF1C,RAP1GAP
TAF1C,RARB
TAF1C,RASA1
TAF1C,RGSL1
TAF1C,RIMS1
TAF1C,RNF216
TAF1C,RPE65
TAF1C,RTN1
TAF1C,RXRB
TAF1C,RYR3
TAF1C,SCN1A
TAF1C,SLC13A1
TAF1C,SLC13A4
TAF1C,SLC1A3
TAF1C,SLC25A31
TAF1C,SLC6A4
TAF1C,SLCO3A1
TAF1C,SNTG2
TAF1C,SORL1
TAF1C,SOX9
TAF1C,SPTA1
TAF1C,SRPK1
TAF1C,STAG2
TAF1C,STAG3
TAF1C,STK32B
TAF1C,SV2B
TAF1C,SYNM
TAF1C,TAB2
TAF1C,TENM1
TAF1C,TET3
TAF1C,TP53
TAF1C,TP53BP1
TAF1C,TPTE
TAF1C,TRIO
TAF1C,UBE2O
TAF1C,UGGT2
TAF1C,USP25
TAF1C,VCAN
TAF1C,ZNF267
TAF1C,ZNF442
TAF1C,ZNF665
TAF1C,ZNF702P
TAF1C,ZNF804A
TAF1C,ZNF93
TAF1D,SOX9
TAF1D,TP53
TAF2,AMPD2
TAF2,CLIP2
TAF2,COLGALT1
TAF2,EPPK1
TAF2,GNAZ
TAF2,GPR50
TAF2,IGFALS
TAF2,INCENP
TAF2,KIF21B
TAF2,KLHL22
TAF2,MTA2
TAF2,MYBBP1A
TAF2,MYBPH
TAF2,MYH14
TAF2,NRAS
TAF2,OLFML2A
TAF2,PACS2
TAF2,PDE4A
TAF2,PHF23
TAF2,PIK3C2B
TAF2,PILRB
TAF2,PLXNA2
TAF2,RBM10
TAF2,SMAD4
TAF2,SOX9
TAF2,SPTB
TAF2,TCF7L2
TAF2,TP53
TAF2,TRPV1
TAF2,ZC3H12A
TAF4,AKAP13
TAF4,ANKRD11
TAF4,ATP2B3
TAF4,BMPR2
TAF4,BRPF3
TAF4,CACNA1H
TAF4,CC2D1A
TAF4,CNTNAP2
TAF4,DFNB31
TAF4,ELMO1
TAF4,EPHB2
TAF4,FGFR3
TAF4,GLUD2
TAF4,GTF3C1
TAF4,HLA-B
TAF4,IQSEC2
TAF4,KCNB2
TAF4,KCNQ2
TAF4,KCNV1
TAF4,KHNYN
TAF4,KIF13A
TAF4,LPA
TAF4,MAX
TAF4,MINK1
TAF4,MYO7B
TAF4,NDUFS1
TAF4,NRAS
TAF4,PCDH17
TAF4,PHLDB1
TAF4,PLCG1
TAF4,PLCL2
TAF4,PLEKHA5
TAF4,PLXNB3
TAF4,POFUT2
TAF4,RNF43
TAF4,ROBO3
TAF4,SBNO2
TAF4,SLC13A3
TAF4,SLC16A1
TAF4,SLIT3
TAF4,SORBS2
TAF4,SOX9
TAF4,SRGAP3
TAF4,SUPT6H
TAF4,TCF7L2
TAF4,TP53
TAF4,VWA7
TAF4,YTHDF2
TAF4,ZNF135
TAF4B,ADAMTS5
TAF4B,ARHGAP15
TAF4B,ATP2C2
TAF4B,CASKIN2
TAF4B,CCKBR
TAF4B,DENND5B
TAF4B,DIP2C
TAF4B,ECM2
TAF4B,GABRG3
TAF4B,HLA-B
TAF4B,INPPL1
TAF4B,IQSEC2
TAF4B,LRP5
TAF4B,LZTR1
TAF4B,MAGEA12
TAF4B,MAGEC1
TAF4B,MVK
TAF4B,MYRIP
TAF4B,NAP1L3
TAF4B,NRAS
TAF4B,SETD1A
TAF4B,SLC1A7
TAF4B,SMAD4
TAF4B,SOX9
TAF4B,SYNE1
TAF4B,TECTA
TAF4B,TGIF1
TAF4B,TP53
TAF5,CLUH
TAF5,CTNNA3
TAF5,FLG
TAF5,FZD7
TAF5,GPRASP1
TAF5,GRIA4
TAF5,HNRNPL
TAF5,INPPL1
TAF5,JPH3
TAF5,KIF21B
TAF5,KLHL1
TAF5,NOL6
TAF5,NRAS
TAF5,PAX5
TAF5,PCDH17
TAF5,PIK3CA
TAF5,PITPNM3
TAF5,PML
TAF5,RBP3
TAF5,RXFP3
TAF5,SHROOM2
TAF5,SOX9
TAF5,TBC1D9B
TAF5,TCF7L2
TAF5,TP53
TAF5L,RIMBP2
TAF5L,SOX9
TAF5L,TP53
TAF6,ANK2
TAF6,ARID1A
TAF6,BRINP1
TAF6,CNTLN
TAF6,CNTN6
TAF6,CTNND2
TAF6,FBXW7
TAF6,FRMPD4
TAF6,HUWE1
TAF6,IL1RAPL2
TAF6,NFASC
TAF6,OPRM1
TAF6,PIK3CA
TAF6,ROCK1
TAF6,SOX9
TAF6,TP53
TAF6,TRIM9
TAF6,ZNF536
TAF6L,ANK1
TAF6L,ARID1A
TAF6L,BRINP1
TAF6L,CALD1
TAF6L,CDH18
TAF6L,CDH2
TAF6L,CDH8
TAF6L,CENPF
TAF6L,CNTN5
TAF6L,CREBBP
TAF6L,CTNNA2
TAF6L,CTNNB1
TAF6L,DCC
TAF6L,DIP2C
TAF6L,DMXL2
TAF6L,DNAH7
TAF6L,DNAH9
TAF6L,DNAJC13
TAF6L,DOCK2
TAF6L,DOCK9
TAF6L,DST
TAF6L,ERBB4
TAF6L,FBN2
TAF6L,FLG
TAF6L,FRAS1
TAF6L,FRMPD4
TAF6L,GLUD2
TAF6L,GOLGB1
TAF6L,GRIA1
TAF6L,GRIK3
TAF6L,GTF3C1
TAF6L,HDAC9
TAF6L,HECTD4
TAF6L,HUWE1
TAF6L,IL1RAPL2
TAF6L,KDR
TAF6L,LAMA1
TAF6L,LAMA4
TAF6L,LYST
TAF6L,MAST4
TAF6L,MPDZ
TAF6L,MYCBP2
TAF6L,NBAS
TAF6L,NBEA
TAF6L,NF1
TAF6L,NID1
TAF6L,NRAS
TAF6L,PAPPA2
TAF6L,PCDH17
TAF6L,PCDH9
TAF6L,PCDHB6
TAF6L,PCLO
TAF6L,PIK3C2G
TAF6L,PIK3CA
TAF6L,PIK3R1
TAF6L,PLXNC1
TAF6L,POU3F2
TAF6L,RASGRF1
TAF6L,RELN
TAF6L,RIF1
TAF6L,RYR1
TAF6L,RYR2
TAF6L,RYR3
TAF6L,SIGLEC1
TAF6L,SLITRK5
TAF6L,SMAD4
TAF6L,SOCS6
TAF6L,SORBS2
TAF6L,SOX11
TAF6L,SPTA1
TAF6L,SYCP2
TAF6L,SYNE1
TAF6L,TECTA
TAF6L,TENM1
TAF6L,TEX15
TAF6L,TIAM2
TAF6L,TNIK
TAF6L,TP53
TAF6L,TRPM3
TAF6L,USH2A
TAF6L,WDFY3
TAF6L,ZEB2
TAF6L,ZNF493
TAF6L,ZNF536
TAF6L,ZNF658
TAF7,SOX9
TAF7,TP53
TAF7L,ABCA2
TAF7L,ANK1
TAF7L,ARHGEF4
TAF7L,CDH4
TAF7L,DPP6
TAF7L,GRM2
TAF7L,HTT
TAF7L,MCM3AP
TAF7L,MUC4
TAF7L,MYBBP1A
TAF7L,RASGRF1
TAF7L,SLC1A3
TAF7L,SOX9
TAF7L,TENM4
TAF7L,TNXB
TAF7L,TP53
TAF8,FASN
TAF8,SOX9
TAF8,TP53
TAF9,CACNA1H
TAF9,SOX9
TAF9B,AHNAK2
TAF9B,DNAH3
TAF9B,NFASC
TAF9B,RYR2
TAF9B,SOX9
TAF9B,SPTA1
TAF9B,TENM1
