gene1,gene2
CTNNBL1,DNAJC6
CTNNBL1,DPF1
CTNNBL1,DRAM1
CTNNBL1,DTX3
CTNNBL1,DUSP10
CTNNBL1,DYRK3
CTNNBL1,DZIP1
CTNNBL1,EGFL7
CTNNBL1,EHD3
CTNNBL1,ELOVL5
CTNNBL1,EPDR1
CTNNBL1,ERO1B
CTNNBL1,ETNK2
CTNNBL1,EVC
CTNNBL1,EXOC6B
CTNNBL1,FADS2
CTNNBL1,FAM169A
CTNNBL1,FAM171A1
CTNNBL1,FAM234B
CTNNBL1,FBLN1
CTNNBL1,FBXL2
CTNNBL1,FERMT2
CTNNBL1,FGD1
CTNNBL1,FGFR1
CTNNBL1,FHOD3
CTNNBL1,FKBP1B
CTNNBL1,FOXD1
CTNNBL1,FSCN1
CTNNBL1,FSTL1
CTNNBL1,FUZ
CTNNBL1,FZD1
CTNNBL1,FZD2
CTNNBL1,GABBR1
CTNNBL1,GALC
CTNNBL1,GAMT
CTNNBL1,GAS6
CTNNBL1,GDAP1
CTNNBL1,GDF11
CTNNBL1,GJC1
CTNNBL1,GPR161
CTNNBL1,GPSM1
CTNNBL1,GSDME
CTNNBL1,GSTM2
CTNNBL1,GSTM3
CTNNBL1,GSTM4
CTNNBL1,HDAC9
CTNNBL1,HDGFL3
CTNNBL1,HEG1
CTNNBL1,HLTF
CTNNBL1,HOMER2
CTNNBL1,HSD17B6
CTNNBL1,ID3
CTNNBL1,IFI16
CTNNBL1,IGFBP3
CTNNBL1,IL27RA
CTNNBL1,ITGA5
CTNNBL1,ITPR1
CTNNBL1,JAK2
CTNNBL1,JAZF1
CTNNBL1,KAT2B
CTNNBL1,KCNN4
CTNNBL1,KDM4D
CTNNBL1,KLF7
CTNNBL1,KLF9
CTNNBL1,LHFPL6
CTNNBL1,LIMD2
CTNNBL1,LOXL2
CTNNBL1,LRP3
CTNNBL1,LRP4
CTNNBL1,LYN
CTNNBL1,LYRM9
CTNNBL1,LYST
CTNNBL1,MAGEH1
CTNNBL1,MAP1B
CTNNBL1,MAP9
CTNNBL1,MAPK11
CTNNBL1,MBOAT2
CTNNBL1,MDFIC
CTNNBL1,MICB
CTNNBL1,MPDZ
CTNNBL1,MPP1
CTNNBL1,MPP2
CTNNBL1,MR1
CTNNBL1,MVB12B
CTNNBL1,MXRA7
CTNNBL1,MYBL1
CTNNBL1,MYO5A
CTNNBL1,NAT1
CTNNBL1,NAV2
CTNNBL1,NBEA
CTNNBL1,NFATC1
CTNNBL1,NINL
CTNNBL1,NR3C1
CTNNBL1,NRP2
CTNNBL1,NT5M
CTNNBL1,OBSL1
CTNNBL1,OGFRL1
CTNNBL1,OSMR
CTNNBL1,OXCT1
CTNNBL1,P2RX5
CTNNBL1,PARVB
CTNNBL1,PCDHGC3
CTNNBL1,PDK3
CTNNBL1,PEG10
CTNNBL1,PGBD1
CTNNBL1,PIK3CD
CTNNBL1,PKIG
CTNNBL1,PLAU
CTNNBL1,PLEKHO1
CTNNBL1,PSMB9
CTNNBL1,PSTPIP2
CTNNBL1,PTPRG
CTNNBL1,PTPRS
CTNNBL1,PTPRU
CTNNBL1,PXK
CTNNBL1,QKI
CTNNBL1,RAB31
CTNNBL1,RAB3IL1
CTNNBL1,RASSF8
CTNNBL1,RECK
CTNNBL1,RGS20
CTNNBL1,RGS9
CTNNBL1,RIN3
CTNNBL1,ROBO1
CTNNBL1,RPL39L
CTNNBL1,RTL8C
CTNNBL1,RUSC2
CTNNBL1,S1PR2
CTNNBL1,SATB2
CTNNBL1,SCD5
CTNNBL1,SDC3
CTNNBL1,SEMA4F
CTNNBL1,SEMA7A
CTNNBL1,SEPTIN6
CTNNBL1,SGCE
CTNNBL1,SH3BP5
CTNNBL1,SIRT4
CTNNBL1,SIX1
CTNNBL1,SLC12A5
CTNNBL1,SLC30A4
CTNNBL1,SLC4A3
CTNNBL1,SLC6A9
CTNNBL1,SLCO3A1
CTNNBL1,SMO
CTNNBL1,SNRPN
CTNNBL1,SNTA1
CTNNBL1,SNX10
CTNNBL1,SOAT1
CTNNBL1,SOCS2
CTNNBL1,SOCS3
CTNNBL1,SOGA1
CTNNBL1,SPART
CTNNBL1,SPHK1
CTNNBL1,STARD13
CTNNBL1,STC2
CTNNBL1,STOM
CTNNBL1,SYDE1
CTNNBL1,SYNGR1
CTNNBL1,SYNM
CTNNBL1,TBKBP1
CTNNBL1,TCEA2
CTNNBL1,TIAM1
CTNNBL1,TMEM45A
CTNNBL1,TNFAIP3
CTNNBL1,TPST1
CTNNBL1,TRMT12
CTNNBL1,TRPC1
CTNNBL1,TTC28
CTNNBL1,TUSC3
CTNNBL1,UBE2L6
CTNNBL1,WHRN
CTNNBL1,WIPF1
CTNNBL1,WNT3
CTNNBL1,WWC3
CTNNBL1,WWTR1
CTNNBL1,ZBTB10
CTNNBL1,ZCCHC24
CTNNBL1,ZFP30
CTNNBL1,ZFP37
CTNNBL1,ZNF134
CTNNBL1,ZNF287
CTNNBL1,ZNF304
CTNNBL1,ZNF345
CTNNBL1,ZNF362
CTNNBL1,ZNF462
CTNNBL1,ZNF512B
CTNNBL1,ZNF528
CTNNBL1,ZNF529
CTNNBL1,ZNF549
CTNNBL1,ZNF583
CTNNBL1,ZNF606
CTNNBL1,ZNF654
CTNNBL1,ZNF658
CTNNBL1,ZXDB
DET1,AASS
DET1,ABCA3
DET1,ADA
DET1,ADCY7
DET1,ADCY9
DET1,ADGRL1
DET1,AHNAK2
DET1,AKT3
DET1,ANKRD6
DET1,ANTXR1
DET1,APBB1
DET1,APOBEC3C
DET1,APOBEC3F
DET1,ARAP3
DET1,ARHGEF10
DET1,ARL4C
DET1,ARSB
DET1,ATP10D
DET1,ATP8B2
DET1,B3GALNT1
DET1,BASP1
DET1,BCAT1
DET1,BEX3
DET1,BHLHB9
DET1,CALD1
DET1,CBR3
DET1,CBS
DET1,CCDC88A
DET1,CD83
DET1,CDK14
DET1,CDKL3
DET1,CERS4
DET1,CHN1
DET1,CHST10
DET1,CHST11
DET1,CHST15
DET1,CLEC2D
DET1,CLTCL1
DET1,CNTLN
DET1,CNTNAP1
DET1,COL6A1
DET1,COL7A1
DET1,CPLANE1
DET1,CPPED1
DET1,CSF1
DET1,CSRP2
DET1,CTSF
DET1,CYBRD1
DET1,DIPK1A
DET1,DLG4
DET1,DNAJC6
DET1,DPF1
DET1,DRAM1
DET1,DTX3
DET1,DUSP10
DET1,DYRK3
DET1,DZIP1
DET1,EGFL7
DET1,EHD3
DET1,ELOVL5
DET1,EPDR1
DET1,ERO1B
DET1,ETNK2
DET1,EVC
DET1,EXOC6B
DET1,FADS2
DET1,FAM169A
DET1,FAM171A1
DET1,FAM234B
DET1,FBLN1
DET1,FBXL2
DET1,FERMT2
DET1,FGD1
DET1,FGFR1
DET1,FHOD3
DET1,FKBP1B
DET1,FOXD1
DET1,FSCN1
DET1,FSTL1
DET1,FUZ
DET1,FZD1
DET1,FZD2
DET1,GABBR1
DET1,GALC
DET1,GAMT
DET1,GAS6
DET1,GDAP1
DET1,GDF11
DET1,GJC1
DET1,GPR161
DET1,GPSM1
DET1,GSDME
DET1,GSTM2
DET1,GSTM3
DET1,GSTM4
DET1,HDAC9
DET1,HDGFL3
DET1,HEG1
DET1,HLTF
DET1,HOMER2
DET1,HSD17B6
DET1,ID3
DET1,IFI16
DET1,IGFBP3
DET1,IL27RA
DET1,ITGA5
DET1,ITPR1
DET1,JAK2
DET1,JAZF1
DET1,KAT2B
DET1,KCNN4
DET1,KDM4D
DET1,KLF7
DET1,KLF9
DET1,LHFPL6
DET1,LIMD2
DET1,LOXL2
DET1,LRP3
DET1,LRP4
DET1,LYN
DET1,LYRM9
DET1,LYST
DET1,MAGEH1
DET1,MAP1B
DET1,MAP9
DET1,MAPK11
DET1,MBOAT2
DET1,MDFIC
DET1,MICB
DET1,MPDZ
DET1,MPP1
DET1,MPP2
DET1,MR1
DET1,MVB12B
DET1,MXRA7
DET1,MYBL1
DET1,MYO5A
DET1,NAT1
DET1,NAV2
DET1,NBEA
DET1,NFATC1
DET1,NINL
DET1,NR3C1
DET1,NRP2
DET1,NT5M
DET1,OBSL1
DET1,OGFRL1
DET1,OSMR
DET1,OXCT1
DET1,P2RX5
DET1,PARVB
DET1,PCDHGC3
DET1,PDK3
DET1,PEG10
DET1,PGBD1
DET1,PIK3CD
DET1,PKIG
DET1,PLAU
DET1,PLEKHO1
DET1,PSMB9
DET1,PSTPIP2
DET1,PTPRG
DET1,PTPRS
DET1,PTPRU
DET1,PXK
DET1,QKI
DET1,RAB31
DET1,RAB3IL1
DET1,RASSF8
DET1,RECK
DET1,RGS20
DET1,RGS9
DET1,RIN3
DET1,ROBO1
DET1,RPL39L
DET1,RTL8C
DET1,RUSC2
DET1,S1PR2
DET1,SATB2
DET1,SCD5
DET1,SDC3
DET1,SEMA4F
DET1,SEMA7A
DET1,SEPTIN6
DET1,SGCE
DET1,SH3BP5
DET1,SIRT4
DET1,SIX1
DET1,SLC12A5
DET1,SLC30A4
DET1,SLC4A3
DET1,SLC6A9
DET1,SLCO3A1
DET1,SMO
DET1,SNRPN
DET1,SNTA1
DET1,SNX10
DET1,SOAT1
DET1,SOCS2
DET1,SOCS3
DET1,SOGA1
DET1,SPART
DET1,SPHK1
DET1,STARD13
DET1,STC2
DET1,STOM
DET1,SYDE1
DET1,SYNGR1
DET1,SYNM
DET1,TBKBP1
DET1,TCEA2
DET1,TIAM1
DET1,TMEM45A
DET1,TNFAIP3
DET1,TPST1
DET1,TRMT12
DET1,TRPC1
DET1,TTC28
DET1,TUSC3
DET1,UBE2L6
DET1,WHRN
DET1,WIPF1
DET1,WNT3
DET1,WWC3
DET1,WWTR1
DET1,ZBTB10
DET1,ZCCHC24
DET1,ZFP30
DET1,ZFP37
DET1,ZNF134
DET1,ZNF287
DET1,ZNF304
DET1,ZNF345
DET1,ZNF362
DET1,ZNF462
DET1,ZNF512B
DET1,ZNF528
DET1,ZNF529
DET1,ZNF549
DET1,ZNF583
DET1,ZNF606
DET1,ZNF654
DET1,ZNF658
DET1,ZXDB
E4F1,AASS
E4F1,ABCA3
E4F1,ADA
E4F1,ADCY7
E4F1,ADCY9
E4F1,ADGRL1
E4F1,AHNAK2
E4F1,AKT3
E4F1,ANKRD6
E4F1,ANTXR1
E4F1,APBB1
E4F1,APOBEC3C
E4F1,APOBEC3F
E4F1,ARAP3
E4F1,ARHGEF10
E4F1,ARL4C
E4F1,ARSB
E4F1,ATP10D
E4F1,ATP8B2
E4F1,B3GALNT1
E4F1,BASP1
E4F1,BCAT1
E4F1,BEX3
E4F1,BHLHB9
E4F1,CALD1
E4F1,CBR3
E4F1,CBS
E4F1,CCDC88A
E4F1,CD83
E4F1,CDK14
E4F1,CDKL3
E4F1,CERS4
E4F1,CHN1
E4F1,CHST10
E4F1,CHST11
E4F1,CHST15
E4F1,CLEC2D
E4F1,CLTCL1
E4F1,CNTLN
E4F1,CNTNAP1
E4F1,COL6A1
E4F1,COL7A1
E4F1,CPLANE1
E4F1,CPPED1
E4F1,CSF1
E4F1,CSRP2
E4F1,CTSF
E4F1,CYBRD1
E4F1,DIPK1A
E4F1,DLG4
E4F1,DNAJC6
E4F1,DPF1
E4F1,DRAM1
E4F1,DTX3
E4F1,DUSP10
E4F1,DYRK3
E4F1,DZIP1
E4F1,EGFL7
E4F1,EHD3
E4F1,ELOVL5
E4F1,EPDR1
E4F1,ERO1B
E4F1,ETNK2
E4F1,EVC
E4F1,EXOC6B
E4F1,FADS2
E4F1,FAM169A
E4F1,FAM171A1
E4F1,FAM234B
E4F1,FBLN1
E4F1,FBXL2
E4F1,FERMT2
E4F1,FGD1
E4F1,FGFR1
E4F1,FHOD3
E4F1,FKBP1B
E4F1,FOXD1
E4F1,FSCN1
E4F1,FSTL1
E4F1,FUZ
E4F1,FZD1
E4F1,FZD2
E4F1,GABBR1
E4F1,GALC
E4F1,GAMT
E4F1,GAS6
E4F1,GDAP1
E4F1,GDF11
E4F1,GJC1
E4F1,GPR161
E4F1,GPSM1
E4F1,GSDME
E4F1,GSTM2
E4F1,GSTM3
E4F1,GSTM4
E4F1,HDAC9
E4F1,HDGFL3
E4F1,HEG1
E4F1,HLTF
E4F1,HOMER2
E4F1,HSD17B6
E4F1,ID3
E4F1,IFI16
E4F1,IGFBP3
E4F1,IL27RA
E4F1,ITGA5
E4F1,ITPR1
E4F1,JAK2
E4F1,JAZF1
E4F1,KAT2B
E4F1,KCNN4
E4F1,KDM4D
E4F1,KLF7
E4F1,KLF9
E4F1,LHFPL6
E4F1,LIMD2
E4F1,LOXL2
E4F1,LRP3
E4F1,LRP4
E4F1,LYN
E4F1,LYRM9
E4F1,LYST
E4F1,MAGEH1
E4F1,MAP1B
E4F1,MAP9
E4F1,MAPK11
E4F1,MBOAT2
E4F1,MDFIC
E4F1,MICB
E4F1,MPDZ
E4F1,MPP1
E4F1,MPP2
E4F1,MR1
E4F1,MVB12B
E4F1,MXRA7
E4F1,MYBL1
E4F1,MYO5A
E4F1,NAT1
E4F1,NAV2
E4F1,NBEA
E4F1,NFATC1
E4F1,NINL
E4F1,NR3C1
E4F1,NRP2
E4F1,NT5M
E4F1,OBSL1
E4F1,OGFRL1
E4F1,OSMR
E4F1,OXCT1
E4F1,P2RX5
E4F1,PARVB
E4F1,PCDHGC3
E4F1,PDK3
E4F1,PEG10
E4F1,PGBD1
E4F1,PIK3CD
E4F1,PKIG
E4F1,PLAU
E4F1,PLEKHO1
E4F1,PSMB9
E4F1,PSTPIP2
E4F1,PTPRG
E4F1,PTPRS
E4F1,PTPRU
E4F1,PXK
E4F1,QKI
E4F1,RAB31
E4F1,RAB3IL1
E4F1,RASSF8
E4F1,RECK
E4F1,RGS20
E4F1,RGS9
E4F1,RIN3
E4F1,ROBO1
E4F1,RPL39L
E4F1,RTL8C
E4F1,RUSC2
E4F1,S1PR2
E4F1,SATB2
E4F1,SCD5
E4F1,SDC3
E4F1,SEMA4F
E4F1,SEMA7A
E4F1,SEPTIN6
E4F1,SGCE
E4F1,SH3BP5
E4F1,SIRT4
E4F1,SIX1
E4F1,SLC12A5
E4F1,SLC30A4
E4F1,SLC4A3
E4F1,SLC6A9
E4F1,SLCO3A1
E4F1,SMO
E4F1,SNRPN
E4F1,SNTA1
E4F1,SNX10
E4F1,SOAT1
E4F1,SOCS2
E4F1,SOCS3
E4F1,SOGA1
E4F1,SPART
E4F1,SPHK1
E4F1,STARD13
E4F1,STC2
E4F1,STOM
E4F1,SYDE1
E4F1,SYNGR1
E4F1,SYNM
E4F1,TBKBP1
E4F1,TCEA2
E4F1,TIAM1
E4F1,TMEM45A
E4F1,TNFAIP3
E4F1,TPST1
E4F1,TRMT12
E4F1,TRPC1
E4F1,TTC28
E4F1,TUSC3
E4F1,UBE2L6
E4F1,WHRN
E4F1,WIPF1
E4F1,WNT3
E4F1,WWC3
E4F1,WWTR1
E4F1,ZBTB10
E4F1,ZCCHC24
E4F1,ZFP30
E4F1,ZFP37
E4F1,ZNF134
E4F1,ZNF287
E4F1,ZNF304
E4F1,ZNF345
E4F1,ZNF362
E4F1,ZNF462
E4F1,ZNF512B
E4F1,ZNF528
E4F1,ZNF529
E4F1,ZNF549
E4F1,ZNF583
E4F1,ZNF606
E4F1,ZNF654
E4F1,ZNF658
E4F1,ZXDB
EFL1,AASS
EFL1,ABCA3
EFL1,ADA
EFL1,ADCY7
EFL1,ADCY9
EFL1,ADGRL1
EFL1,AHNAK2
EFL1,AKT3
EFL1,ANKRD6
EFL1,ANTXR1
EFL1,APBB1
EFL1,APOBEC3C
EFL1,APOBEC3F
EFL1,ARAP3
EFL1,ARHGEF10
EFL1,ARL4C
EFL1,ARSB
EFL1,ATP10D
EFL1,ATP8B2
EFL1,B3GALNT1
EFL1,BASP1
EFL1,BCAT1
EFL1,BEX3
EFL1,BHLHB9
EFL1,CALD1
EFL1,CBR3
EFL1,CBS
EFL1,CCDC88A
EFL1,CD83
EFL1,CDK14
EFL1,CDKL3
EFL1,CERS4
EFL1,CHN1
EFL1,CHST10
EFL1,CHST11
EFL1,CHST15
EFL1,CLEC2D
EFL1,CLTCL1
EFL1,CNTLN
EFL1,CNTNAP1
EFL1,COL6A1
EFL1,COL7A1
EFL1,CPLANE1
EFL1,CPPED1
EFL1,CSF1
EFL1,CSRP2
EFL1,CTSF
EFL1,CYBRD1
EFL1,DIPK1A
EFL1,DLG4
EFL1,DNAJC6
EFL1,DPF1
EFL1,DRAM1
EFL1,DTX3
EFL1,DUSP10
EFL1,DYRK3
EFL1,DZIP1
EFL1,EGFL7
EFL1,EHD3
EFL1,ELOVL5
EFL1,EPDR1
EFL1,ERO1B
EFL1,ETNK2
EFL1,EVC
EFL1,EXOC6B
EFL1,FADS2
EFL1,FAM169A
EFL1,FAM171A1
EFL1,FAM234B
EFL1,FBLN1
EFL1,FBXL2
EFL1,FERMT2
EFL1,FGD1
EFL1,FGFR1
EFL1,FHOD3
EFL1,FKBP1B
EFL1,FOXD1
EFL1,FSCN1
EFL1,FSTL1
EFL1,FUZ
EFL1,FZD1
EFL1,FZD2
EFL1,GABBR1
EFL1,GALC
EFL1,GAMT
EFL1,GAS6
EFL1,GDAP1
EFL1,GDF11
EFL1,GJC1
EFL1,GPR161
EFL1,GPSM1
EFL1,GSDME
EFL1,GSTM2
EFL1,GSTM3
EFL1,GSTM4
EFL1,HDAC9
EFL1,HDGFL3
EFL1,HEG1
EFL1,HLTF
EFL1,HOMER2
EFL1,HSD17B6
EFL1,ID3
EFL1,IFI16
EFL1,IGFBP3
EFL1,IL27RA
EFL1,ITGA5
EFL1,ITPR1
EFL1,JAK2
EFL1,JAZF1
EFL1,KAT2B
EFL1,KCNN4
EFL1,KDM4D
EFL1,KLF7
EFL1,KLF9
EFL1,LHFPL6
EFL1,LIMD2
EFL1,LOXL2
EFL1,LRP3
EFL1,LRP4
EFL1,LYN
EFL1,LYRM9
EFL1,LYST
EFL1,MAGEH1
EFL1,MAP1B
EFL1,MAP9
EFL1,MAPK11
EFL1,MBOAT2
EFL1,MDFIC
EFL1,MICB
EFL1,MPDZ
EFL1,MPP1
EFL1,MPP2
EFL1,MR1
EFL1,MVB12B
EFL1,MXRA7
EFL1,MYBL1
EFL1,MYO5A
EFL1,NAT1
EFL1,NAV2
EFL1,NBEA
EFL1,NFATC1
EFL1,NINL
EFL1,NR3C1
EFL1,NRP2
EFL1,NT5M
EFL1,OBSL1
EFL1,OGFRL1
EFL1,OSMR
EFL1,OXCT1
EFL1,P2RX5
EFL1,PARVB
EFL1,PCDHGC3
EFL1,PDK3
EFL1,PEG10
EFL1,PGBD1
EFL1,PIK3CD
EFL1,PKIG
EFL1,PLAU
EFL1,PLEKHO1
EFL1,PSMB9
EFL1,PSTPIP2
EFL1,PTPRG
EFL1,PTPRS
EFL1,PTPRU
EFL1,PXK
EFL1,QKI
EFL1,RAB31
EFL1,RAB3IL1
EFL1,RASSF8
EFL1,RECK
EFL1,RGS20
EFL1,RGS9
EFL1,RIN3
EFL1,ROBO1
EFL1,RPL39L
EFL1,RTL8C
EFL1,RUSC2
EFL1,S1PR2
EFL1,SATB2
EFL1,SCD5
EFL1,SDC3
EFL1,SEMA4F
EFL1,SEMA7A
EFL1,SEPTIN6
EFL1,SGCE
EFL1,SH3BP5
EFL1,SIRT4
EFL1,SIX1
EFL1,SLC12A5
EFL1,SLC30A4
EFL1,SLC4A3
EFL1,SLC6A9
EFL1,SLCO3A1
EFL1,SMO
EFL1,SNRPN
EFL1,SNTA1
EFL1,SNX10
EFL1,SOAT1
EFL1,SOCS2
EFL1,SOCS3
EFL1,SOGA1
EFL1,SPART
EFL1,SPHK1
EFL1,STARD13
EFL1,STC2
EFL1,STOM
EFL1,SYDE1
EFL1,SYNGR1
EFL1,SYNM
EFL1,TBKBP1
EFL1,TCEA2
EFL1,TIAM1
EFL1,TMEM45A
EFL1,TNFAIP3
EFL1,TPST1
EFL1,TRMT12
EFL1,TRPC1
EFL1,TTC28
EFL1,TUSC3
EFL1,UBE2L6
EFL1,WHRN
EFL1,WIPF1
EFL1,WNT3
EFL1,WWC3
EFL1,WWTR1
EFL1,ZBTB10
EFL1,ZCCHC24
EFL1,ZFP30
EFL1,ZFP37
EFL1,ZNF134
EFL1,ZNF287
EFL1,ZNF304
EFL1,ZNF345
EFL1,ZNF362
EFL1,ZNF462
EFL1,ZNF512B
EFL1,ZNF528
EFL1,ZNF529
EFL1,ZNF549
EFL1,ZNF583
EFL1,ZNF606
EFL1,ZNF654
EFL1,ZNF658
EFL1,ZXDB
ERBB2,AASS
ERBB2,ABCA3
ERBB2,ADA
ERBB2,ADCY7
ERBB2,ADCY9
ERBB2,ADGRL1
ERBB2,AHNAK2
ERBB2,AKT3
ERBB2,ANKRD6
ERBB2,ANTXR1
ERBB2,APBB1
ERBB2,APOBEC3C
ERBB2,APOBEC3F
ERBB2,ARAP3
ERBB2,ARHGEF10
ERBB2,ARL4C
ERBB2,ARSB
ERBB2,ATP10D
ERBB2,ATP8B2
ERBB2,B3GALNT1
ERBB2,BASP1
ERBB2,BCAT1
ERBB2,BEX3
ERBB2,BHLHB9
ERBB2,CALD1
ERBB2,CBR3
ERBB2,CBS
ERBB2,CCDC88A
ERBB2,CD83
ERBB2,CDK14
ERBB2,CDKL3
ERBB2,CERS4
ERBB2,CHN1
ERBB2,CHST10
ERBB2,CHST11
ERBB2,CHST15
ERBB2,CLEC2D
ERBB2,CLTCL1
ERBB2,CNTLN
ERBB2,CNTNAP1
ERBB2,COL6A1
ERBB2,COL7A1
ERBB2,CPLANE1
ERBB2,CPPED1
ERBB2,CSF1
ERBB2,CSRP2
ERBB2,CTSF
ERBB2,CYBRD1
ERBB2,DIPK1A
ERBB2,DLG4
ERBB2,DNAJC6
ERBB2,DPF1
ERBB2,DRAM1
ERBB2,DTX3
ERBB2,DUSP10
ERBB2,DYRK3
ERBB2,DZIP1
ERBB2,EGFL7
ERBB2,EHD3
ERBB2,ELOVL5
ERBB2,EPDR1
ERBB2,ERO1B
ERBB2,ETNK2
ERBB2,EVC
ERBB2,EXOC6B
ERBB2,FADS2
ERBB2,FAM169A
ERBB2,FAM171A1
ERBB2,FAM234B
ERBB2,FBLN1
ERBB2,FBXL2
ERBB2,FERMT2
ERBB2,FGD1
ERBB2,FGFR1
ERBB2,FHOD3
ERBB2,FKBP1B
ERBB2,FOXD1
ERBB2,FSCN1
ERBB2,FSTL1
ERBB2,FUZ
ERBB2,FZD1
ERBB2,FZD2
ERBB2,GABBR1
ERBB2,GALC
ERBB2,GAMT
ERBB2,GAS6
ERBB2,GDAP1
ERBB2,GDF11
ERBB2,GJC1
ERBB2,GPR161
ERBB2,GPSM1
ERBB2,GSDME
ERBB2,GSTM2
ERBB2,GSTM3
ERBB2,GSTM4
ERBB2,HDAC9
ERBB2,HDGFL3
ERBB2,HEG1
ERBB2,HLTF
ERBB2,HOMER2
ERBB2,HSD17B6
ERBB2,ID3
ERBB2,IFI16
ERBB2,IGFBP3
ERBB2,IL27RA
ERBB2,ITGA5
ERBB2,ITPR1
ERBB2,JAK2
ERBB2,JAZF1
ERBB2,KAT2B
ERBB2,KCNN4
ERBB2,KDM4D
ERBB2,KLF7
ERBB2,KLF9
ERBB2,LHFPL6
ERBB2,LIMD2
ERBB2,LOXL2
ERBB2,LRP3
ERBB2,LRP4
ERBB2,LYN
ERBB2,LYRM9
ERBB2,LYST
ERBB2,MAGEH1
ERBB2,MAP1B
ERBB2,MAP9
ERBB2,MAPK11
ERBB2,MBOAT2
ERBB2,MDFIC
ERBB2,MICB
ERBB2,MPDZ
ERBB2,MPP1
ERBB2,MPP2
ERBB2,MR1
ERBB2,MVB12B
ERBB2,MXRA7
ERBB2,MYBL1
ERBB2,MYO5A
ERBB2,NAT1
ERBB2,NAV2
ERBB2,NBEA
ERBB2,NFATC1
ERBB2,NINL
ERBB2,NR3C1
ERBB2,NRP2
ERBB2,NT5M
ERBB2,OBSL1
ERBB2,OGFRL1
ERBB2,OSMR
ERBB2,OXCT1
ERBB2,P2RX5
ERBB2,PARVB
ERBB2,PCDHGC3
ERBB2,PDK3
ERBB2,PEG10
ERBB2,PGBD1
ERBB2,PIK3CD
ERBB2,PKIG
ERBB2,PLAU
ERBB2,PLEKHO1
ERBB2,PSMB9
ERBB2,PSTPIP2
ERBB2,PTPRG
ERBB2,PTPRS
ERBB2,PTPRU
ERBB2,PXK
ERBB2,QKI
ERBB2,RAB31
ERBB2,RAB3IL1
ERBB2,RASSF8
ERBB2,RECK
ERBB2,RGS20
ERBB2,RGS9
ERBB2,RIN3
ERBB2,ROBO1
ERBB2,RPL39L
ERBB2,RTL8C
ERBB2,RUSC2
ERBB2,S1PR2
ERBB2,SATB2
ERBB2,SCD5
ERBB2,SDC3
ERBB2,SEMA4F
ERBB2,SEMA7A
ERBB2,SEPTIN6
ERBB2,SGCE
ERBB2,SH3BP5
ERBB2,SIRT4
ERBB2,SIX1
ERBB2,SLC12A5
ERBB2,SLC30A4
ERBB2,SLC4A3
ERBB2,SLC6A9
ERBB2,SLCO3A1
ERBB2,SMO
ERBB2,SNRPN
ERBB2,SNTA1
ERBB2,SNX10
ERBB2,SOAT1
ERBB2,SOCS2
ERBB2,SOCS3
ERBB2,SOGA1
ERBB2,SPART
ERBB2,SPHK1
ERBB2,STARD13
ERBB2,STC2
ERBB2,STOM
ERBB2,SYDE1
ERBB2,SYNGR1
ERBB2,SYNM
ERBB2,TBKBP1
ERBB2,TCEA2
ERBB2,TIAM1
ERBB2,TMEM45A
ERBB2,TNFAIP3
ERBB2,TPST1
ERBB2,TRMT12
ERBB2,TRPC1
ERBB2,TTC28
ERBB2,TUSC3
ERBB2,UBE2L6
ERBB2,WHRN
ERBB2,WIPF1
ERBB2,WNT3
ERBB2,WWC3
ERBB2,WWTR1
ERBB2,ZBTB10
ERBB2,ZCCHC24
ERBB2,ZFP30
ERBB2,ZFP37
ERBB2,ZNF134
ERBB2,ZNF287
ERBB2,ZNF304
ERBB2,ZNF345
ERBB2,ZNF362
ERBB2,ZNF462
ERBB2,ZNF512B
ERBB2,ZNF528
ERBB2,ZNF529
ERBB2,ZNF549
ERBB2,ZNF583
ERBB2,ZNF606
ERBB2,ZNF654
ERBB2,ZNF658
ERBB2,ZXDB
FASN,AASS
FASN,ABCA3
FASN,ADA
FASN,ADCY7
FASN,ADCY9
FASN,ADGRL1
FASN,AHNAK2
FASN,AKT3
FASN,ANKRD6
FASN,ANTXR1
FASN,APBB1
FASN,APOBEC3C
FASN,APOBEC3F
FASN,ARAP3
FASN,ARHGEF10
FASN,ARL4C
FASN,ARSB
FASN,ATP10D
FASN,ATP8B2
FASN,B3GALNT1
FASN,BASP1
FASN,BCAT1
FASN,BEX3
FASN,BHLHB9
FASN,CALD1
FASN,CBR3
FASN,CBS
FASN,CCDC88A
FASN,CD83
FASN,CDK14
FASN,CDKL3
FASN,CERS4
FASN,CHN1
FASN,CHST10
FASN,CHST11
FASN,CHST15
FASN,CLEC2D
FASN,CLTCL1
FASN,CNTLN
FASN,CNTNAP1
FASN,COL6A1
FASN,COL7A1
FASN,CPLANE1
FASN,CPPED1
FASN,CSF1
FASN,CSRP2
FASN,CTSF
FASN,CYBRD1
FASN,DIPK1A
FASN,DLG4
FASN,DNAJC6
FASN,DPF1
FASN,DRAM1
FASN,DTX3
FASN,DUSP10
FASN,DYRK3
FASN,DZIP1
FASN,EGFL7
FASN,EHD3
FASN,ELOVL5
FASN,EPDR1
FASN,ERO1B
FASN,ETNK2
FASN,EVC
FASN,EXOC6B
FASN,FADS2
FASN,FAM169A
FASN,FAM171A1
FASN,FAM234B
FASN,FBLN1
FASN,FBXL2
FASN,FERMT2
FASN,FGD1
FASN,FGFR1
FASN,FHOD3
